protocol,action_type,call_block_time,block_number,call_tx_hash,symbol,user,dai_unint
maker,join_dai_dsr,2020/01/18 04:45:14,9.303195e+06,4d8bf55a71345bf65bf8937189acad90575a0e93d0d42b3ef6f18c3577df1a2a,DAI,00e44a743a2a1fac7dc3a66e86c090a494671ff3,1
maker,join_dai_dsr,2020/01/18 04:45:14,9.303195e+06,0f2bd51b16d4bbb294ec5d0487bdf6d44b28a1fbcaa018ddbb0d0bfdda0a5170,DAI,63a1cb59567ac9b4a15eb4248b85aaf336fcfcd0,1
maker,join_dai_dsr,2020/01/18 04:45:23,9.303196e+06,05770ce992c338bbaf24db1cc2e7a71ae82ecfda513a291904c32e1d8030eb36,DAI,efa214f54e21efcd36c5572b13b9f96d7a1fd4ae,1
maker,join_dai_dsr,2020/01/18 04:45:23,9.303196e+06,8056d4232949bade46570a0e18fd6ad5fb7d9e265ebcd3a3677d5394709ae23c,DAI,cc2456528bb7c6502cb00bf4d21dfd7663543687,1
maker,join_dai_dsr,2020/01/18 04:49:43,9.303212e+06,84b4543035249852bc9eab519efbb827d05a0f151d5587f38f265fc5c6165c8e,DAI,9ef20a9d8b1092ac0f481a6126ef68cc11b88cd6,1
maker,join_dai_dsr,2020/01/18 04:49:48,9.303213e+06,054c55bfbc8ba21402ecc2d46eac4eac55318bf3405dc06ffc95a802049704f9,DAI,e7c98c1dc490fb9bc285b31d3fb835ef8458663d,1
maker,join_dai_dsr,2020/01/18 04:49:48,9.303213e+06,64927f5fe4b06dc18f616d4aac28bd76d22be1303fee92640d3ce143dc7e82cd,DAI,1b2b3efa48562aee26d724e58c880fe486016e11,1
maker,join_dai_dsr,2020/01/18 04:49:48,9.303213e+06,c37b1d65898be6dcbcbc6c701aa27ef7d09ed60321a1028109e09528763dd8d2,DAI,fb9b37140327eb5f1b2dedbe7d8cf1b9ca9366ae,1
maker,join_dai_dsr,2020/01/18 04:51:36,9.303223e+06,4b2cfead4980a038d05a7412153396296b0e4c834f8e645812e538b7679fd51a,DAI,2a13bab74dea9fbdfa594bce71be3b842d399a9b,1
maker,join_dai_dsr,2020/01/18 04:52:43,9.303226e+06,7bc4fe998a59f49ea4393bd09f3d95b5eb75bfae6a06263537032efaa63abc54,DAI,2b0f5c51dad6e39a9ee9fb8ce88466223236b86d,1
maker,join_dai_dsr,2020/01/18 04:52:43,9.303226e+06,d86f3874b486ee19d1cf3835560c29464a9f635c6aa2d5c1488495e82307860f,DAI,5de07d41c0e9b4bbd58edeedb8076010c9fe13b0,1
maker,join_dai_dsr,2020/01/18 04:53:11,9.303231e+06,dab93de04dea7f65094e9d919aed97fc6493db8a3f46c8e17e3576d29924344a,DAI,ccca5a7a9d1b8b27604f44f650df072ea0e2ba92,1
maker,join_dai_dsr,2020/01/18 04:53:11,9.303231e+06,a04c1cd759acd2a1e07dd5765a69726756add35323e839225fa5dda55a394f5c,DAI,d6fe14ee8d404610744c94a75858322028a9da04,1
maker,join_dai_dsr,2020/01/18 04:54:07,9.303236e+06,c99bd5b3b3523c90815104a87e9f23ea835f1330e9309703ea7cddb9630d964f,DAI,0be8aa0dd54f7c009c9ef4d9b65c05e1b7bb8a05,24821.72816731527
maker,join_dai_dsr,2020/01/18 04:56:26,9.303241e+06,2460fbb258d9e1fe6e78230e33dbcb787de54eb3acce7d8dcce09a27bdbb2727,DAI,f9f77c914293bdb671ac096c1430826d1da089ee,1
maker,join_dai_dsr,2020/01/18 04:56:26,9.303241e+06,1ab4b54bd4c700c0150d223d7dd18b16d3d774a19a96e7a74d90a8ead251fe34,DAI,1474d326897c84ea2373a975124f10d537dc4f6e,1
maker,join_dai_dsr,2020/01/18 04:57:31,9.303246e+06,86dd3585fd9ef69cd951624c59d0cbb8c55dcb39c4e34ed08b30e15585372dca,DAI,6f5145120f6d30579bf73d02b75e7b2c4c894bec,1
maker,join_dai_dsr,2020/01/18 04:57:35,9.303247e+06,14f4f621c35a5fe80045c29a0aee07c40afeb3bcc7f46aeae1db96f6bf8a0a9a,DAI,d6f1c828ebfdd19fad97b631781c7fa4aede90ef,1
maker,join_dai_dsr,2020/01/18 04:57:35,9.303247e+06,800a863d25fd9e1a88ac7f34ad4c5523060162ea4f705338c18f83f857643568,DAI,e1553ea256d2b6b477c212c26843fb92c9bd1b65,1
maker,join_dai_dsr,2020/01/18 04:57:35,9.303247e+06,dc82d413ff114355d3842a56325a0768922f1fd03d863fdb7e7de743f6389895,DAI,ca8e7406be7690c869bbd6dff0de0c4f1a5027e0,1
maker,join_dai_dsr,2020/01/18 05:03:33,9.303268e+06,2ffdf0e9229652c7e23352f593dcf7d31ef2eb75743e4fe9dd5eee9524c1046f,DAI,f8a2b3d66f48a84187a6e5a3357d29caa5ba6d5d,1
maker,join_dai_dsr,2020/01/18 05:04:02,9.30327e+06,a084cd80813e3a0e0f6c8015875757ab2c41c3bdcc41ef2b370540a9cf2b1962,DAI,34200f9194274835f2590e2631673711dc0bc276,1
maker,join_dai_dsr,2020/01/18 05:04:26,9.303271e+06,4d12d2a57e1491256f61fe9309dc59620e89a4deeb57e61be0dc74802dad6ddc,DAI,0ceaaa7a97a5f08570f8a3e34969567cf7097340,30.336
maker,join_dai_dsr,2020/01/18 05:08:29,9.303284e+06,3d15e832a4b59d688a3fd6cf0ec79bc82e843ea40800c1c5f6bf8d78cadbc14b,DAI,3f50dd57f12ab1d52108e7934ab8d7c5436d49fa,1
maker,join_dai_dsr,2020/01/18 05:08:29,9.303284e+06,97edcde4a2754d067581f73d5714843eef2eecf172982704e0fe3e170f524764,DAI,ee6ad1fa495b37e8283144e3ef0cd54c2b0154df,1
maker,join_dai_dsr,2020/01/18 05:08:50,9.303286e+06,d99552340455a485aa177aa9e99ae37f29386a769acb2639af563561db1232ef,DAI,e670f5849ad9d57665322262e2ee1acb33e088b6,1
maker,join_dai_dsr,2020/01/18 05:09:57,9.303296e+06,176765b7d990ab1f516314e391f2e328bb9635fb9adf8b29586de9b9b1df2598,DAI,796593430d44e060006071eef6f2bc8ec6d1ebaa,1
maker,join_dai_dsr,2020/01/18 05:11:01,9.303301e+06,c7b7747c913aefa9adb7657bc84cd94579887c44e503515e358261054215ab3c,DAI,2db8fa5dfdf99be94b4896c9086d1282a7159e67,1
maker,join_dai_dsr,2020/01/18 05:11:28,9.303305e+06,9fe7988f96950674f116533e0324a8b2ab8436a2a064c02de4bea9884a475bfb,DAI,786f4c9f6659d1ae532e069ca1abf26a288fce04,1
maker,join_dai_dsr,2020/01/18 05:11:28,9.303305e+06,744a839f0075ed6600da352046e520542d94d3577541919b4fabdf7b63b8be01,DAI,7dcae49ff7f52ab1e246fbf88e4b28d35cbb58fb,1
maker,join_dai_dsr,2020/01/18 05:11:40,9.303307e+06,22eaaf9efa4a37afd8bba11d0557e0b5371c6301b2a427f887362513d861a9b0,DAI,e6ad63ab1da812e767a4a1192278dd63d34cab6d,1
maker,join_dai_dsr,2020/01/18 05:11:47,9.303308e+06,2c882d0f248362ebe3135b35ec9dbc8dcaac953014b7da09be4d34055e7951ae,DAI,36bf14345e7f5c7562dae40e4afe603a204278c8,1
maker,join_dai_dsr,2020/01/18 05:12:28,9.303312e+06,ef85efdc42dfb5dd43899024ecadcd88322e5a30dccb97ff29e570a8350e5c49,DAI,bf45c1587ede48c53fd8f209e4015e4cb3981ed3,1
maker,join_dai_dsr,2020/01/18 05:14:55,9.303321e+06,ec6228c4e337120f5e86f098e2b1fbef5c828040cd8d6c390dfee47c02009069,DAI,caee0cfb618111256a155002009c9471f9c26a5a,20.000009966483145
maker,join_dai_dsr,2020/01/18 05:15:40,9.303325e+06,cd4f98c17eb0fc9e913e1cc5166919d02b50983461799c95955d71edf4c323ce,DAI,f174a0baf872b5bc802b451b546f8a804946f1cc,1
maker,join_dai_dsr,2020/01/18 05:17:07,9.30333e+06,a20ffd8bd458d6a959ccc48568ec8f466dd82394dc43a4dcc591760087431684,DAI,472a03676f1f6b8394ab727606afd57d89ed5334,1
maker,join_dai_dsr,2020/01/18 05:17:14,9.303331e+06,d0fa38ab1ec5d5c6de2b46f71ad45067bf55cc7aefda0389532f09a521a21ec7,DAI,6a5ea21d52b89c218c0f8a9f3cbe916710d00a18,1
maker,join_dai_dsr,2020/01/18 05:17:14,9.303331e+06,6298bb6a9eaf4c4bedd57e1c5a056f03a2f85778ba086919a7e1d5efcdf2e496,DAI,048dbd05839e6b84fda282927c811d87dfa71dcb,1
maker,join_dai_dsr,2020/01/18 05:20:23,9.303347e+06,e0f0ed0d35ee39a10a7f9a10baf0fbcef400f703375507dff5e07889e3ac60cd,DAI,4ec29389f0d9e232ee1dd1e3440061edfe99fed2,23262.692359088487
maker,join_dai_dsr,2020/01/18 05:20:31,9.303348e+06,aa18e6dcad9523fb3c757ec14abc44d1c7c1888fa7cf2975a11296dc1b6c8b54,DAI,2beddb75e0f6bca60748ec214068400ec0060b06,1
maker,join_dai_dsr,2020/01/18 05:21:15,9.303352e+06,5141a24d44acbe7526bde5ec7b57e299ea57a2163665390ce2b0d8ba000e26bb,DAI,3a1a9dc93a0fe1c669dbec6f2bedfe16774e447b,50.32187774793718
maker,join_dai_dsr,2020/01/18 05:22:26,9.303359e+06,abd4a4757502779b01e1ef73b152c4c6602a9efb17ea069f136f905a9b7400dc,DAI,73e6f4feb2e1bfce4d8a0532c72cef5b5cb6852d,1
maker,join_dai_dsr,2020/01/18 05:23:14,9.303365e+06,64cb03d6873e712ec506e3b4992c66f4cc24268dd81f0fd0b8831c8252dc0b88,DAI,65a2b79c3782421c39c591974261efe494491b68,1
maker,join_dai_dsr,2020/01/18 05:24:25,9.303369e+06,e6d714b66112e8e5f441bc762068d7148a71c43cb54e5f7ea453207f58063f34,DAI,f1cf808377ea70f3840c8313123b63ad728a1798,1
maker,join_dai_dsr,2020/01/18 05:25:53,9.30338e+06,991006e9bd0668e5afbeba1c89a3dc212c7b508dd14a1eac45c4fb508fdac057,DAI,ddf727b4da621881f7a04788c356060c499da7ba,1
maker,join_dai_dsr,2020/01/18 05:26:00,9.303381e+06,2189d9943d0c71feda72dd85694943648edf0530d447f08d7e732062d28ede86,DAI,15ecb7c0d982919753552d90d297d32c9dd299ef,1
maker,join_dai_dsr,2020/01/18 05:27:18,9.303386e+06,8fa720455aca9463e91780f1947d03e4c6c12af2c2d0dc267466c7a973338694,DAI,5a2cfd1f416a4fa84a07c2ae39d14f931a92ef50,1
maker,join_dai_dsr,2020/01/18 05:27:18,9.303386e+06,44bcb733bcb28ad39b6a362e983932fd4fb8574f5e75a3093ad7b41cbd7c0c66,DAI,17140123dd3b547349c08ef20fa3954a490fc816,1
maker,join_dai_dsr,2020/01/18 05:28:56,9.303393e+06,8b1794caacc6954be366556b856202d69d4e27907b03c3d2159a0fae306db249,DAI,0cb4f829d06902d35b2f285cc9fb223ba281cef1,1
maker,join_dai_dsr,2020/01/18 05:28:56,9.303393e+06,41966ad246bb57d695c9cadfead21a921540074f6780d0d51e76626489f250b2,DAI,3f62b016b2d30104b0570494dee01c2cb5517fb9,1
maker,join_dai_dsr,2020/01/18 05:29:38,9.303395e+06,fa7616744eb7340b64df1de7d27c9c0877e6087995c0cf9ae798642b0c3ec2c5,DAI,bdd51b1c190a891935191d660499626a7576909d,1
maker,join_dai_dsr,2020/01/18 05:31:45,9.303401e+06,b6395de3e56d3dbbba5f7c0d7e2c21624a1087793f4a49c3ee200ebe7c49185e,DAI,3e33af5d6be0298c020da1c4f3e36eac85be224f,1
maker,join_dai_dsr,2020/01/18 05:31:58,9.303403e+06,e406582b8a38f29471e052e1013ff7ed29231b67c6dff7db573e3f667582bf0f,DAI,383018fb4aff53d4e0fd91e7754e71bb2e4be21a,1
maker,join_dai_dsr,2020/01/18 05:31:58,9.303403e+06,7d461143be75c216288a0d5a041e8ca1792faeee65a6ed840780ed0b4d19cb60,DAI,ec65842874bb8ba3d2125f02a5bd57daaea82a18,1
maker,join_dai_dsr,2020/01/18 05:32:14,9.303405e+06,bd47f31b26af71faaa52025d9718a8a81e18d39c61b6fcf33a2569d982a96d0a,DAI,45d2356836ba33a2095fcf19ab3011082c97fbce,1
maker,join_dai_dsr,2020/01/18 05:34:01,9.30341e+06,ad29c33f1b6e1c8b3ae947f82f1a0673777107b7479875edc984fda221559b21,DAI,692dc0bddc2c21de200919a5287b577cd175d10c,1
maker,join_dai_dsr,2020/01/18 05:34:01,9.30341e+06,9bed1383db7e79c59893fbf48adb938d4dba6a18dd0bd1824739185fa975df46,DAI,bc7be35cca61f0640e106660e54106e0453baf06,1
maker,join_dai_dsr,2020/01/18 05:34:01,9.30341e+06,1e67d70a1b6e94c714e626469f2d16821e916137f4deb832b347a2643992f030,DAI,b5f5c77cc896d0ad73e56acd3d3b5b7c6215dce5,1
maker,join_dai_dsr,2020/01/18 05:34:12,9.303411e+06,be95700d8a2d0a9d562d0e368f63823c561d8430318205d5f9650b5a05e0be96,DAI,46bbbd8fb03c61a6649b577220528ed723843f33,1
maker,join_dai_dsr,2020/01/18 05:35:19,9.303419e+06,efef03e0cc51e2910a8a341632fcfc03f00d313d69d3f6e815518cf7ca929746,DAI,3a25f33e3958acc73c6ce9fbf801c76b3693f619,1
maker,join_dai_dsr,2020/01/18 05:35:19,9.303419e+06,ac246ad0feb2fe5d95d85dbab0a59d9206ca98f4f9e01f64c9e3bf7cd764d5b4,DAI,8015e804a9ee49b99e76683b99799c182a620150,1
maker,join_dai_dsr,2020/01/18 05:36:14,9.303428e+06,684ae603cff56375cda3908c530c1261ffe80285c577feeb4cee6e877a9fd241,DAI,fa13f19603e354bbda3b6f369896a1dd9e80f1ab,1
maker,join_dai_dsr,2020/01/18 05:41:49,9.303447e+06,d13918e74233277682768fcb7fe6437d87f4b3fea24b22b36420158abc689707,DAI,d3c46c2e243445cefafbf80ed02757b1e77c41cd,1
maker,join_dai_dsr,2020/01/18 05:41:57,9.303448e+06,7567e45c040ad65df896617c77b29541346fc7adfe1189baf3fc34a90c665ec7,DAI,5b073d597c3ae70d2fe820c8203dc3a80611716a,1
maker,join_dai_dsr,2020/01/18 05:43:59,9.303452e+06,ebf3744f67975ffa28586a3eb88942ba0a35292398722dc48a88e8cc9b5140c5,DAI,002f4065f3e6173c9e1ced248df6be94491a7aea,15.067949080000002
maker,join_dai_dsr,2020/01/18 05:46:30,9.303462e+06,ae4da3581734be31a7330849065b3b780d0bed9ba7581e609d5a67f23500b85b,DAI,740a50ea9ae7da1af0a59d8b023555070516fce5,1
maker,join_dai_dsr,2020/01/18 05:48:51,9.303472e+06,b942062b248349c9c8e780655e5ed54e51a6b92bdec90a86fc241b765353c660,DAI,3f5867b932acd075a7554170538f6c5ee27c6536,1
maker,join_dai_dsr,2020/01/18 05:48:51,9.303472e+06,cf7b8af6c97671161e2cb883653c0ccf6cdb3782aef26be18fc63900dacebb49,DAI,95fa27d4955c4f21728cce56801dd80289e4d6fa,1
maker,join_dai_dsr,2020/01/18 05:49:41,9.303475e+06,2edb24a55003e6b6a3f6295dc351b9ff212d0fd081a4eaab9b94ef59487ba166,DAI,97fd92e0dfad08cc5b1b4287b96fe4e200cb3e78,1
maker,join_dai_dsr,2020/01/18 05:49:41,9.303475e+06,96aeb1a80d848f5e86e79c0a9df340d18e7408b22c2fa73be30433026d2bed4d,DAI,268db08b1bbb7f2f25e448babe9a60480e9f594e,1
maker,join_dai_dsr,2020/01/18 05:49:44,9.303476e+06,8c48638b3a42e8141e91ef5dddf7a679115cb16af214a980179ae0666432430a,DAI,78a2e1d20d0d37abfa4005af6f2d0cf6b9ab8093,1
maker,join_dai_dsr,2020/01/18 05:49:58,9.303478e+06,e4d00aa2c3af79faeb18c816056d76941732e7331e365ce4299d99f1fda0d828,DAI,6316aa73d19a8e2776a1f5294bd7ccc0e631658d,1
maker,join_dai_dsr,2020/01/18 05:52:46,9.303485e+06,8c1aef842dc1fe7ee012224519ac195f259cfe24ed06c3c4080484b0cad319a1,DAI,6de2921ada0b517487d6b4d88422de459626a377,1
maker,join_dai_dsr,2020/01/18 05:52:46,9.303485e+06,75f32a49064302c975c95c71fa9628d3cb506afbbf0814956534487353d03684,DAI,61e7cb25b2124c8aeaec47b78805fdb5a81b6b05,1
maker,join_dai_dsr,2020/01/18 05:52:46,9.303485e+06,2c712fc4cdc16d11bbeb8534f911ff5288ce2a39bc8cecdf07940f3ca951187b,DAI,385ebc0ceacddff4c3f1f880927c64dc3bc90d24,1
maker,join_dai_dsr,2020/01/18 05:54:04,9.303489e+06,05ec31f1cb60b04e3baae8bbebbf87f270f1108444d22d0c9decfe636be571bb,DAI,1dc86afc15ea5e12d434592a9a65660ffa8880f1,1
maker,join_dai_dsr,2020/01/18 05:54:07,9.30349e+06,7a8bc216f58312c2e6929f6bc8a9bb1182ade2fbd53288a1d508c7dee8e1436e,DAI,adb4faea65baa791ea6d9b4a1ef5bb7c2feb31c1,1
maker,join_dai_dsr,2020/01/18 05:54:07,9.30349e+06,4e3069badb484ff3b2c5dc0efc6ffdd1d4d6b6267e10d587eaa7439078d8b6e2,DAI,33a1aa88367e4a4fa1f83c82ba2ef53c23983ed1,1
maker,join_dai_dsr,2020/01/18 05:54:07,9.30349e+06,e8006897d08f0f54b7134589f749a650595c1da20607a9ace7a1c2e676bb2791,DAI,0fa6640a4ce541b150076bbdba2c04e3c94f9608,1
maker,join_dai_dsr,2020/01/18 05:55:15,9.303497e+06,d588dcf48e4d03a3db561d6097fc7c04df72734db6d70a4a91653389154b7d3e,DAI,6ecadfecca75cc9a99da1e1654e6c7a942a3ed62,1
maker,join_dai_dsr,2020/01/18 05:55:15,9.303497e+06,aa880693cf367d16b29453291c3d6868436a62ab92fd858d531c7e42b55adfd1,DAI,05cbea70b466599d1401971ed4e71233cc8a4714,1
maker,join_dai_dsr,2020/01/18 05:55:47,9.3035e+06,bb02d6dbfcb967a644dbe4f20e182785eea4e81acee57024cf4b5650c52a68ef,DAI,c09b035b32145874d69c0faeadefccf95221ba32,1
maker,join_dai_dsr,2020/01/18 05:55:47,9.3035e+06,115071c0f0d4213338a9e3f6a451ddb965b20f1af071dee60bd3df559610c24f,DAI,0f504b6081d41af9252a5b22e5849e41401fb114,1720.870260466
maker,join_dai_dsr,2020/01/18 05:56:52,9.303505e+06,f1a93ad470ef352c54d310a6475b9eb4f69da5f03bf220df29149e9443eace0f,DAI,236489514d75cd4006984b193cff515fc23b51c8,1
maker,join_dai_dsr,2020/01/18 05:57:52,9.303507e+06,a93d9581a76b9de8d91125d011fdb6e58cc518ce59b0b0fb44abbb6d0189e1ee,DAI,dc654e8c907b869a560a5a70e976c6e5aed142b2,1
maker,join_dai_dsr,2020/01/18 05:58:04,9.303508e+06,39164a43bd1da56c5241cd859b6d78cbc81792f8730e5802833ffeedd9bdebaf,DAI,43d7e12a4eecc880a6181e1f502c9b46af8cb45f,1
maker,join_dai_dsr,2020/01/18 06:00:28,9.30352e+06,c5057bc7c35a7ef07ae5d144c4411f4536b615107f6a91f4bcb1363db584e139,DAI,2e6e1f4a54df40447a8ab22991f033b10d569ec6,1
maker,join_dai_dsr,2020/01/18 06:00:28,9.30352e+06,99b29c870b61e88195030109b4b8fafb9fc536237e180b19f9b63742b7edbbea,DAI,a3736fecb6e64ed96ea9a145dcc7443ed569b8fb,1
maker,join_dai_dsr,2020/01/18 06:00:28,9.30352e+06,ef9e26ae06f1575173d482bcbf82dbe48862819032ddbde5952c4b4f162436ef,DAI,0a69e33c32cbef91a2149686ac0898bbb86f8fc8,1
maker,join_dai_dsr,2020/01/18 06:00:28,9.30352e+06,db45918dad3d53c17b081524898271038dd03c21e0ee49636a022c745ac75638,DAI,ba4297fbeff0df84f20b78dab3f80bac97b9742b,1
maker,join_dai_dsr,2020/01/18 06:00:39,9.303522e+06,14926da46b8242e4a41b59287892d660090743729dd0ab62b60efd4832a88e71,DAI,91b5279f8ad68883cb07cf9b9b849d14db59e532,1
maker,join_dai_dsr,2020/01/18 06:00:45,9.303523e+06,b411c985c7abf633238e1bd75292fa9710097da9ec0f46036e042a5ef6aeab9a,DAI,577d9bc41400f9d6e9cc4dd19b17e1c743132956,1
maker,join_dai_dsr,2020/01/18 06:02:01,9.303529e+06,21115aef5b6d96a6b93cd648a58f1e7652f13a31022fdd8f8a530f43bcdb7831,DAI,67b1964c101e8450028116eef4b406ae594f4a0c,1
maker,join_dai_dsr,2020/01/18 06:02:01,9.303529e+06,e536cf9d54237fb317586db35404137e53fb999406becbb720f17ff7c7b7e9ca,DAI,487edc86a8d6f47eb4fe58c9ca8ed037c450bf0a,1
maker,join_dai_dsr,2020/01/18 06:06:32,9.303552e+06,66c610249ef6a0b086abd2bc45815108633ad813b5b1741eb7a7c68a4066fab0,DAI,2a652ea73e3ffc6ca190abf5ad8442bea60c6494,1
maker,join_dai_dsr,2020/01/18 06:09:09,9.303558e+06,3248f3dd8a470f398d625299eddb9e4a32f145503c8f5279ed2a98de7ca67776,DAI,b203ac470e7be8d9bb06faab14ecd141eb93c464,1
maker,join_dai_dsr,2020/01/18 06:10:38,9.303565e+06,289325b9371d9a58d251a0d6545081ffd69ea9d99d03363d310bde47ee11a6a6,DAI,de5d0f5176b47200ca355007ee6028e3f55ba2c2,1
maker,join_dai_dsr,2020/01/18 06:10:38,9.303565e+06,1a15f1f7a5e5ffea48d4b1f99b3f07963c4ccafaf7e712a308effb4176165375,DAI,1bf118c66978b1094c36029c1b819f268a990e7f,1
maker,join_dai_dsr,2020/01/18 06:10:49,9.303566e+06,44b0d966c3aba82cbe5ac8a289928d2cab2caa8b62f852701574a0da3c4c28c1,DAI,0747d7e4694bb7f6a4a41e09aa0df463bd624815,1
maker,join_dai_dsr,2020/01/18 06:11:07,9.303569e+06,25f44159425e49430d0ba338c4812dbb7b7d63fc263ebed085fd503504c39052,DAI,e4fb646b1a0f060ce350c8f0e98bba79a35dde59,1
maker,join_dai_dsr,2020/01/18 06:11:07,9.303569e+06,c1199413ed725e17cd52cda14006b62a6235515bbf8b3d00aab97253930de6c8,DAI,6dbf6409a7cef5c3c10d8c41b0494c1657b198b8,1
maker,join_dai_dsr,2020/01/18 06:13:10,9.303581e+06,3b64cbf83d56ec7e4967aece6afeecc05005abe8e4a11c60f9316d9e7ee69e76,DAI,aa8503f3d9d0bef86a8242725ebaa2cc6b4ed296,1
maker,join_dai_dsr,2020/01/18 06:13:41,9.303583e+06,a7de880313f486e199f2960237ada6c7a213d2aaf93013086dcd90bc460db67d,DAI,70a3b39788e83465afb8b1c7cf73a9f493705fa7,248.21622
maker,join_dai_dsr,2020/01/18 06:15:29,9.303586e+06,6047ef9feaaf3a039ed0ad38113383ce7a9f990da9e1ec301cf887c2d74f5d01,DAI,33af8cb5899a6b42506d737925f5f16dd4acf999,167.6
maker,join_dai_dsr,2020/01/18 06:21:53,9.303612e+06,d064105e0f6271a2d115e40014199070a8c7465e47cbed07d9d7b9f2bc6e3687,DAI,af0939af286a35dbfab7ded7c777a5f6e8be26a8,127.5
maker,join_dai_dsr,2020/01/18 06:26:47,9.303631e+06,ac70481e92074ffd881335134fa827bac751d5c8c5987cd43ca3da1e7b6766c7,DAI,85d3d5467adbf61044b7dffb27a6797ba7ccec34,15
maker,join_dai_dsr,2020/01/18 06:29:27,9.303639e+06,c67582ff2e1a7ed285b4b942df37527c33336cbd94699e0d6166db7d93585fb8,DAI,b06a83cb834b6cbbf123a127676f5c6deade6c97,1
maker,join_dai_dsr,2020/01/18 06:38:52,9.303669e+06,e88d54ebf22b1a1b691696793c91ebda0af96e94745e83e5d51ae1fc09a3e250,DAI,9e90a118baf0f3651ee277926aae9b26630e0105,1
maker,join_dai_dsr,2020/01/18 06:39:03,9.303671e+06,73ec2b118616ec5157d523fccfd2774d3e5dc7c2865b9505dc9f68423f91ab7f,DAI,777a5d3674b1d572fa3baa3daaf17baef0e0f34d,1
maker,join_dai_dsr,2020/01/18 06:39:03,9.303671e+06,256a54b5750540e8068f2e0d8ddbc1b5c20d4c5ca27b534f1f1158298d529d5e,DAI,cb42b7c0edc06176a6eba496d117cc874de2f2ec,1
maker,join_dai_dsr,2020/01/18 06:40:37,9.303678e+06,47f440334c606eeab2ef6764249c0a95e6c97a525b3457fb2bfbcf9375c7bd97,DAI,205ca7306478139846ba457dd7d9f7642e8126d1,1
maker,join_dai_dsr,2020/01/18 06:41:18,9.303681e+06,11463988bdf777d2e322a561634262c32810915e0cf2a35d691ea2b36fdae27b,DAI,3f915ab83ffe17dc19beb8e7d23e7a0e84a568cc,1
maker,join_dai_dsr,2020/01/18 06:47:22,9.303705e+06,d14cc85b2034c04e326b09323d937c1f7737c232477540b17df6b739bebcb7c4,DAI,7510018042f0c90248c9957d699495e88af6c21a,1
maker,join_dai_dsr,2020/01/18 06:50:00,9.303721e+06,679c0737b7ce2c5e1768a325e8505612993a38c188f6ba1a736cbe9d64d2ccb9,DAI,602e7cdf29fccfd67a1d75757ca8fa02d538100a,1
maker,join_dai_dsr,2020/01/18 06:50:08,9.303723e+06,fd2237c0d4425f1756b56112f7c065f854e4fbbce371dd0ebcb6732564740c4b,DAI,99dba10a3756ddab0467084537dfb7e9e5bd92b4,1
maker,join_dai_dsr,2020/01/18 06:50:57,9.303727e+06,108ca067ed42d91c6c920684cacebdbea05ad192875cbfc3f3ef2cf1226aaf9d,DAI,29c677cbe7e29e32052c3b6ae1f337356385a833,1
maker,join_dai_dsr,2020/01/18 06:51:15,9.303728e+06,3b58d28d0de8840f2485fea58821b3ae5addc6f15fe7d7451c5b13ae65b8ae08,DAI,af77059121d0eacbaacfe1cca72c610353e02e30,1
maker,join_dai_dsr,2020/01/18 06:55:20,9.303743e+06,c91f0bf4da5596d75e775befafd3d37a2618762b3c5378f45aeacba96106d2c6,DAI,294219df8c8cba5b24e1ea8e2435b6d295fc7f77,1
maker,join_dai_dsr,2020/01/18 06:55:56,9.303746e+06,6211dfa1417ba849fc7ffc8efb8ce423c57ded135eed3d00c386e2b783aa9ae6,DAI,f23a2c3b18a5bf342a95e936e615cc49d031dbff,17237.72406468721
maker,join_dai_dsr,2020/01/18 06:57:56,9.303757e+06,aeed994f9c4137dda03c3276d19d1ba5d535fe84c3349e281a27a642551631c4,DAI,7431980be8afe1dfe50db4f69ffc42cafe731b52,1
maker,join_dai_dsr,2020/01/18 06:57:56,9.303757e+06,b05c2842c9fbea934f1692680d8c03489110f5fd1c45c9381c7a06bf2bd30585,DAI,a30393487738404aaf1cb54ca4d8aa73882f7131,1
maker,join_dai_dsr,2020/01/18 07:06:21,9.303788e+06,d99670d3c04fc41a341c3e5364575f031fa7df5ca5dbdc3403ea224668038a8c,DAI,fc45097cf7d6741ba7e8fbfb2783235d1352f29c,1
maker,join_dai_dsr,2020/01/18 07:07:13,9.303794e+06,e714ca13ac4c95dd5e81f54603d61926f8ce45fbe4a17a705899dadde3c883c2,DAI,49b01d20c3454fc7781f15a85957a80c4f77190b,1
maker,join_dai_dsr,2020/01/18 07:08:36,9.303803e+06,13d1a2407cedb7c2301b35b94dbc2c6f085023e360cef5cc2e2f59761d637860,DAI,8f23fbfec7dd44356747b2f1aa3181fd02a197bc,1.0000003233466694
maker,join_dai_dsr,2020/01/18 07:08:39,9.303804e+06,c1fe13c34dbd00dddcfcdfcc72b447e47cf8e7130d77cdcefbe3b7e493171dbe,DAI,c95a2b764b3156ac030e766c498435b90f5f22d0,1
maker,join_dai_dsr,2020/01/18 07:09:46,9.30381e+06,67f0016d2a37ce679a9958b532ff231294c8f2ae6260ec45800b66315d03d51e,DAI,7b16b8e66a929f99b9826434527168eda315b115,1
maker,join_dai_dsr,2020/01/18 07:12:25,9.303823e+06,d3b0c4a05dbca61df96afecc0188bdf21cf7cfb96cc2b840ec0a899048767b53,DAI,4161b92d71da8d5606fddc6ecc388bc6515d9907,1
