protocol,action_type,kick_time,kick_block_number,kick_hash,debt_auction_id,kick_lot,evt_index,dent_time,dent_block_number,dent_hash,dent_lot,deal_time,deal_block_number,deal_hash
maker,debt_auction,2020/03/19 15:57:58,9.703046e+06,f3eb731dc7f8b15c4a867117196cf932b2d3a75a89411382768a0a748c9e57f4,12,250,27,2020/03/19 17:34:08,9.703458e+06,c4541f2bc1fc4b8abd5e717e4503769d6058e88bfcd09450b70173a54ba0b1fe,234.95145631067962,2020/03/20 11:27:43,9.708296e+06,fa1eda5a3e523b17aeffbca72baf1014a690608fe5eb6c39a4c2d40cd227dca5
maker,debt_auction,2020/03/19 15:57:58,9.703046e+06,f3eb731dc7f8b15c4a867117196cf932b2d3a75a89411382768a0a748c9e57f4,12,250,27,2020/03/19 18:08:35,9.703619e+06,03cc5fe0fb6c399fcf0fc3802b9fdec9b74f52000e544a257f1034f532f71e35,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,fa1eda5a3e523b17aeffbca72baf1014a690608fe5eb6c39a4c2d40cd227dca5
maker,debt_auction,2020/03/19 15:57:58,9.703046e+06,f3eb731dc7f8b15c4a867117196cf932b2d3a75a89411382768a0a748c9e57f4,12,250,27,2020/03/19 20:29:28,9.704264e+06,bcc5b1c9d68431af5ed10fc7fa9e32884cc076936ebd41f1a2943a9a52aea374,215.7497303128371,2020/03/20 11:27:43,9.708296e+06,fa1eda5a3e523b17aeffbca72baf1014a690608fe5eb6c39a4c2d40cd227dca5
maker,debt_auction,2020/03/19 15:57:58,9.703046e+06,f3eb731dc7f8b15c4a867117196cf932b2d3a75a89411382768a0a748c9e57f4,12,250,27,2020/03/19 23:44:26,9.705147e+06,42e7dbc52ada786108aa8c9416221675416a2273add875374331ddd9b1046af5,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,fa1eda5a3e523b17aeffbca72baf1014a690608fe5eb6c39a4c2d40cd227dca5
maker,debt_auction,2020/03/19 15:57:58,9.703046e+06,f3eb731dc7f8b15c4a867117196cf932b2d3a75a89411382768a0a748c9e57f4,12,250,27,2020/03/20 04:08:30,9.706278e+06,19016b6f916c762cdf2a47dea4fbe0f094fdd6a4060d2bd4d0929ec8020cd616,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,fa1eda5a3e523b17aeffbca72baf1014a690608fe5eb6c39a4c2d40cd227dca5
maker,debt_auction,2020/03/19 15:57:58,9.703046e+06,f3eb731dc7f8b15c4a867117196cf932b2d3a75a89411382768a0a748c9e57f4,12,250,27,2020/03/20 05:23:20,9.706642e+06,091c6076b4b052d5ab33cb30c36ba2d0e4dc6c5657fe59565fa07f25fea4a1c7,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,fa1eda5a3e523b17aeffbca72baf1014a690608fe5eb6c39a4c2d40cd227dca5
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/19 16:07:50,9.703095e+06,ad2f60285b1a2594424f9b45f67badb889a4d9a23eb9bbdd247a216fbce66678,242,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/19 17:37:21,9.703475e+06,1c7b27eeb600c2bc87c6e4b2eb70abb55fd4213b1d8d6bc93c7c882f9538e412,234.95145631067962,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/19 18:08:35,9.703619e+06,434928c17b92cb5f647be2b725cb18b428864e83570af4f7de68fdaf0d92a440,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/19 19:12:16,9.703915e+06,de6f70b9ac4d5316f1dbfe58de4c771be78112e83f5d270bc00fb20216fd54d2,215.7497303128371,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/19 23:53:22,9.705192e+06,8f68f5dd394e0738c055de9f2fa0c483379152572fc5ae0afafe3994dc874012,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/20 04:09:32,9.706281e+06,f9206e4fa42e7fb9ea84d7633b61b7f9196677cd9bbcad250bdb553fd32331a3,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:03:46,9.703078e+06,13d711249f9447384bb8ff3d7ed07f089bdb4f151413e854cc429da9b4cf2187,13,250,140,2020/03/20 05:25:23,9.706653e+06,bef7fb9bfbcdeea0c6eadfee86ef68f13a351d3a0aa462cdfbaf875d20233748,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,e7563f0a5c764a8b54d71cebe0265f69cfaabf97814aa3d6f80e68240f810c3c
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/19 16:29:16,9.703186e+06,380adf0508b2176fc5aad3b02fd1d8701c2eb41f01f11b430bdc8a55640c7afe,242.71844660194174,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/19 17:38:02,9.70348e+06,1984a19e362de7da500f1d8cd98362da793f209c20de2aa3c0d1204a5a030304,235.6489772834386,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/19 18:08:35,9.703619e+06,fd80085122e33634ae7c79c57a65d4493bd64b711c67e1a570ca8155e0d5a7f6,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/19 19:11:46,9.703913e+06,e490b74ee918b6b81c47d2e25db1a02bbf327647923cf0ffc63e5a9721181b7d,215.7497303128371,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/19 23:53:22,9.705192e+06,18087ffa2c832d7863382f97281b9bd165c64caf62458dc21bd413369620a979,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/20 04:10:39,9.706286e+06,d7b177fbe1366e01660b7e3a00d14b9cffb728184687be1dd4df4ff00d636b40,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:25:23,9.703167e+06,459e401e62fb0a992dbf02f5ee61db702c1b49dfc1e962710743bd9e63670b31,14,250,10,2020/03/20 05:25:34,9.706654e+06,5fab40262632d4bbce5f4311c184b2012ef6f4b52df84a1e18ce133aba5bc022,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,ccc5eeaa052345c5540892aac13056618447271e4e5a2771951c4eab733fa555
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/19 16:43:13,9.703244e+06,9da6631750b0bb95436aba6903b9ee80e0fc857bc71851e64ae5ecaddb4bc223,242.50000000036374,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/19 17:41:11,9.703496e+06,cef2ea03a551a81fe75f57228a182e64b9584151b87f0a0e4637f1215e878a0e,234.74999999990726,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/19 18:08:35,9.703619e+06,04c21652f111448db9ed143031ee5b1bf0e649e0259b50a50fa73aca33cf470e,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/19 19:10:24,9.70391e+06,1f8285128f5701457b57d46820bfac990101e8a796e03676c0d38f6ca8e3461e,215.7497303128371,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/19 23:44:26,9.705147e+06,4ef46e4f8fc8b1677773985f8418cc58abcd0bff51adcff21cf15179f2a2e008,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/20 04:13:23,9.706301e+06,b219005c23be78d15c62ba8749ac049624a4c57eb45d167d8f13680e4a168016,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:42:13,9.703238e+06,f9bc6ca10637e834ccec743474e6136b1e599d0bc2ceafdba83dab0d12a0bde1,15,250,2,2020/03/20 05:23:20,9.706642e+06,7bd9c43436e9aa3c0480f559b6c8143130413a78c9a4fd1beb3d73b63945743d,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,6d9dc11640cda0093ccbd9024617847be78bea097532a4d86c92321e564d0a73
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/19 16:49:44,9.703278e+06,50ef8f2c948f285b381721eadadaa952be8a03bc1167520fe273a91cf1dd1b68,242.71844660194174,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/19 17:41:35,9.703497e+06,b970eb0132366c8d4080764cad26b2b06fc1f5d13af6dcd467a415b278f2d102,234.74999999990726,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/19 18:08:35,9.703619e+06,3c0cd9d822bd74429bdffff454341cac06398291bc14a841128a898b3af78d4e,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/19 19:09:59,9.703905e+06,c354452df2d6af4c54613cb03ce9e25a99de42b7ccf74bb803232a95d53f2e93,215.7497303128371,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/19 23:53:22,9.705192e+06,31dd6b921f8213485892c966dc6bb2113ad0e71575b4e4656eaebb001098d00a,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/20 04:15:15,9.706307e+06,792062ff78bb946975392ef934ecea418bcc7f1c6de0a81c8cf0ed81d294c796,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:48:42,9.703272e+06,77e66c5c5dd6838124f97d528f2c519110d35b658ab264c36db493a8a37d8a1c,16,250,123,2020/03/20 05:25:23,9.706653e+06,5a3f83e99be9cf7b8ec596cc6816e2fb3427e12515ae9c73acca45094d4557dc,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,7f4d95b35bcb6880b306f9d02c75bc903b2f24661f22edc15b18b59d4d023788
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/19 17:00:36,9.703326e+06,7c6cd8a432cc1910e66ca2403f0152c7cb094aadd9f1a57bc0a31ba163786ca7,242.71844660194174,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/19 17:11:26,9.703372e+06,411f6fca004ad21b368a5d24b6f32fa75090b25036aab30c22a9fa9e97f3dbe9,235.6489772834386,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/19 18:08:35,9.703619e+06,a087bd17c011887fcf0703853beef9e9024836018fb0ca4c11acdf84ca3b73a7,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/19 19:08:35,9.7039e+06,c800edd5d284af2e9f4d4f61fa80f32aab5b8cb7f71666c44a26eef206248de2,215.7497303128371,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/19 23:53:22,9.705192e+06,718e7dec5e47077c3c24dcd0fccf6d12abfd4366dc7e56c980382a6edbc916bb,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/20 04:16:20,9.706312e+06,d703feb898c20fc5edc128b8862985af7e26955d77e2c6d85e6d83b51614ca57,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 16:54:59,9.703298e+06,917e7064a4cc1ee64c8d250cdd104237cb0c6e60bb8267d55f2c6caca36bbdc9,17,250,74,2020/03/20 05:25:34,9.706654e+06,fecbfcf8d142b704c50e62d668bd2791fa130ceae4aab70fec539d3c0aed1624,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,c3bd7712c36e11e5c286434886ed3b8826d41ccd38ef27a94a0236cf6e8ee931
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/19 17:07:43,9.703357e+06,3a1b80cc5faf8f19a57e7f4d54dd66faa68c9ea401660c7a0365e9c4eb2264ac,242.71844660194174,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/19 18:04:33,9.703602e+06,9e939ec479b883382e2e51425cff3bbd101416669fd8195816577bb90aa0e1e4,235.6489772834386,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/19 18:08:35,9.703619e+06,6a7c7b86e71fc8e442ab0cf7e502cde0409e1c5c2023c1a47ceea2044b477a6d,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/19 18:55:20,9.703851e+06,2ae828770e734c1332444f4d6631eff10736dc95b951957d9cb41c456c0f14e6,215.74,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/19 23:44:26,9.705147e+06,c77c058ebbfaab828f0817e29706ae43beb8bd1f232a03e790ca99b395c05722,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/20 04:16:58,9.706316e+06,82436318cdecab7f93817a1a21682cdefc1d3872ce5ff40742737d85e241fb3f,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:00,9.703353e+06,903790472c52d7a123990671316d5a939cf5f812d9353d5f2dd23c6b7fdd2e35,18,250,8,2020/03/20 05:23:20,9.706642e+06,5612a5e9b7cfd06594d4367710db33a92da2c583d857a89999fffe492e2e4ed4,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,ff0c1b6f3a8bd7736a50782b5e216a1569be74e8367bd796665b853c3ff26d71
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/19 17:09:20,9.703361e+06,ae8a31180bd23d9df766272a55715893f5d7ac124238150de4a2bc8f8927f679,242.71844660194174,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/19 17:09:47,9.703364e+06,6354120d009526a59fd560d217f818ca8713c6b2b2e6caef0e9dec173c5c7f71,235.6489772834386,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/19 18:08:35,9.703619e+06,5b0dd6bb5c3748b30832069763a4b04000b2ef7596571c7370decab5b11ab65e,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/19 18:54:48,9.703848e+06,d48dfcc359244a89d9ecf374dff9e912aee805c8f72e507c9919b36af2f416bc,215.74,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/19 23:53:22,9.705192e+06,ca56df176befb2389829eba2a2b09cdac73341c510dd8f1a5996b70c2e647a46,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/20 04:17:55,9.706323e+06,86c6e29e060d3be89a9eaebb9aea469128806004cfee20cfb38d5124276a0f25,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:07:34,9.703356e+06,102085ffbc5b54b4941ca6f86528141b446fe5d122c82da403e72445fb2fb723,19,250,98,2020/03/20 05:25:23,9.706653e+06,4d99e7d92a730abb922970353b042fd46a01804b633d9987d63bedf0a3bc44b9,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,6923dde31bb8e58b8d72be31b2a33a27b98b36aeeaeb28dbaacaadfe8834a6ba
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/19 17:18:23,9.703393e+06,922d1b167bfab18cdd551f8c1afadc1046b9c82a6f2d81fc48c9a926caf8cfd2,242.71844660194174,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/19 17:58:36,9.70357e+06,4d3bb300989c21a2502f4ab076bc337d23ec98c3bea01429ec9904a55d2782c9,235.6489772834386,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/19 18:08:35,9.703619e+06,3b147e75b8b8208ceb36d9ae72efd13fb3d20b2191be706f7428d20bb688368f,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/19 18:53:49,9.703843e+06,f34f86c85145b44a31cb582d081ca81c5e67123becf3efc9d8c04a52e0e43c9e,215.74,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/19 23:53:22,9.705192e+06,8e50a8bfcbbd10a03b0062ddf7716ac42b67ee0db6b17c9b4c292179744c62ae,208.33333333333334,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/20 04:19:15,9.706329e+06,d1498321f0ab1a5e019d6c207329556b7e7f45838447da621db778efd58c7ba9,202.26537216828478,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 17:16:58,9.70339e+06,8c355651403fb4c1094148931ca951267b9c5e109701ef1b47d8d7726b0b6a3b,20,250,17,2020/03/20 05:25:34,9.706654e+06,2ae868aacf1c45d5b6cdc2a2ddadf8285692fcc09e66b5ec6685913ae5c98250,188.67924528301887,2020/03/20 11:27:43,9.708296e+06,2d0e4b19baa3446f659bce7ef4aa8c40ccf89bbe341ba6435fe97daec80aa4ad
maker,debt_auction,2020/03/19 20:41:53,9.704315e+06,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250,2,2020/03/19 20:41:53,9.704315e+06,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,242,2020/03/20 11:27:43,9.708296e+06,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
maker,debt_auction,2020/03/19 20:41:53,9.704315e+06,3e2c8cd28581b6fd4f3aab695524389367ffdbe3495d15ee9ee0343af5a6ec16,21,250,2,2020/03/19 20:42:04,9.704317e+06,b269aa81cffb98b5c3c07852f1d21721fce84154ef440414c2e7a46991c86a22,222.22222222222223,2020/03/20 11:27:43,9.708296e+06,570d74c516b8791c06a1117c8577c6aac03a4c1bc90b3eac584533b438d6ae82
