protocol,action_type,take_block_time,take_block_number,tx_hash,symbol,liquidated_urn_addr,maximum_acceptable_price_dai_per_collateral,price_dai_per_collateral,dai_paid,remaining_dai_to_raise,remaining_collateral,auction_start_block_time,auction_block_number,auction_tx_hash,user,starting_price_dai_per_collateral,collateral_to_sell,dai_to_raise,auction_id
maker,2.0_auction_take,2022/11/09 23:15:35,1.5935678e+07,eb1410e3d40f59457f3d57acc64330803665b9fac7629e9363ce57ca1a8af42c,ETH-A,bf5f6656a4f570e6eea202d4c497335e72e6c0ae,1104.4494776422523,1104.4494776422523,51065.51014196984,16950,29.76383331632058,2022/11/09 23:00:11,1.5935602e+07,15ef0c97413c38c5c4a7844e17358bff45ee2c31e26bdbc4e6e3bbc7bc55be33,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1221.22,76,68015.51014196983,839
maker,2.0_auction_take,2022/11/09 23:15:35,1.5935678e+07,866e8825e205379e1f599bcbc8ea7757c613c061ddf900e40f6d4bd3fb0a33c7,ETH-A,bf5f6656a4f570e6eea202d4c497335e72e6c0ae,1104.4494776422523,1104.4494776422523,16950,0,14.416820761084116,2022/11/09 23:00:11,1.5935602e+07,15ef0c97413c38c5c4a7844e17358bff45ee2c31e26bdbc4e6e3bbc7bc55be33,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1221.22,76,68015.51014196983,839
maker,2.0_auction_take,2022/11/09 09:20:23,1.5931541e+07,d7d741b9cb5078a6da140a543e30d206ab86241a1964f197d690ed94431f2688,ETH-A,968edbb8004442f146c06b4615632363b73af10c,1224.8350686917295,1224.8350686917295,104946.04885032066,0,19.96268067183155,2022/11/09 09:00:11,1.5931441e+07,f3a686d4a72686620b6dfcb2346e59db0e679f3d454941b55f0f8fa61d6150f1,521752d41a21d027d09ebb0654e9541e3118439e,1395.79,105.64446063786045,104946.04885032066,837
maker,2.0_auction_take,2022/11/09 09:19:59,1.5931539e+07,e0b9ec6cde417bb452af5e6933ccd92fd92f97aa4031fd062e85e6b47abb7a60,ETH-A,196f7781f39f2ba2fca91008ecd024a761f10c54,1224.8350686917295,1224.8350686917295,150988.36578882014,0,26.986004051570752,2022/11/09 09:00:11,1.5931441e+07,f3a686d4a72686620b6dfcb2346e59db0e679f3d454941b55f0f8fa61d6150f1,521752d41a21d027d09ebb0654e9541e3118439e,1395.79,150.2584099846355,150988.36578882014,838
maker,2.0_auction_take,2022/11/09 04:15:23,1.5930024e+07,35ba20665e80309fa7646082c222f004241e0a123275401c9ade301efb5578b3,ETH-A,258f75d38b214fac1b3e594a591bf7785568ddc8,1289.6054286229548,1289.6054286229548,16950,0,7.424497517899452,2022/11/09 04:00:11,1.5929948e+07,8fe45cc10d19ed9c8cd24d19e1a75414f4e24befdc4c9d70f908ef05bd4391e7,521752d41a21d027d09ebb0654e9541e3118439e,1425.952,34.97760507584724,35532.63708216163,836
maker,2.0_auction_take,2022/11/09 04:15:11,1.5930023e+07,4771bd2780da20e337df44e6f26d6f0405f9da01429cd5549f7a8c1b76ac665b,ETH-A,258f75d38b214fac1b3e594a591bf7785568ddc8,1302.6317460837927,1289.6054286229548,18582.637082161626,16950,20.56805261141303,2022/11/09 04:00:11,1.5929948e+07,8fe45cc10d19ed9c8cd24d19e1a75414f4e24befdc4c9d70f908ef05bd4391e7,521752d41a21d027d09ebb0654e9541e3118439e,1425.952,34.97760507584724,35532.63708216163,836
maker,2.0_auction_take,2022/10/13 14:27:23,1.5739787e+07,9392a3280457aa8fe042df217c687e90996cee8d744de4dc3dae50ab1d22c072,ETH-A,4830f23ca6d38ab96f12a876a1a59d8cf7d5d3ae,1207.445325067853,1207.445325067853,26785.344117885288,0,6.318930935714857,2022/10/13 14:00:11,1.5739652e+07,f4848b64e4eb2e841db6b085f4729ba1a73f85ab2298ce84963f617997027059,521752d41a21d027d09ebb0654e9541e3118439e,1446.8848578,28.502414992336693,26785.344117885288,835
maker,2.0_auction_take,2022/09/19 04:28:59,1.5565188e+07,60d9aa1de054884827dc5e7ae032dbe8e09e5da09f3145138d6d4cdf7c18367c,ETH-A,b5088b4eaa432acfeb42dd36774f8935568e7ff5,1293.4399429068076,1293.4399429068076,73626.47075975768,0,13.877008589750602,2022/09/19 04:00:11,1.5565046e+07,532f54f6be96cac7b3ce285ac8931fcef9ff5ef2e327acf1a9a4d0040e03545e,521752d41a21d027d09ebb0654e9541e3118439e,1565.5883140439998,70.8,73626.47075975768,834
maker,2.0_auction_take,2022/09/16 15:26:11,1.5547056e+07,ad0f92aedc1adb8fcd87039b8c5cf64505584113dd6aabef15af3a2cdd040745,ETH-A,f64bb1443bf2a2862ce3c73faa8e4190297d7ac1,1447.978558429748,1447.978558429748,28287.70857518781,0,5.369786269173574,2022/09/16 15:00:11,1.5546926e+07,3294d9715883b7cc7d5098d25d5e7a014a1d368445a5a835b23642729cd8e2c7,521752d41a21d027d09ebb0654e9541e3118439e,1717.76528928,24.90578589465439,28287.70857518781,833
maker,2.0_auction_take,2022/09/15 16:30:11,1.5540291e+07,b279f7abb25319d66d07d39cb386aaee5b806b6182e761ef65351b3e824b6e1e,ETH-A,1a717d1f1f30c80328ecd00a0d79bb35fe999182,1e+07,1479.7258782620456,66964.2739395924,0,11.557680790852565,2022/09/15 16:00:11,1.5540144e+07,779144d5449077954aac0dc265c5aeaf22f5e822b64668254ce3d9179282d1bc,521752d41a21d027d09ebb0654e9541e3118439e,1809.1616664959995,56.8121937539175,66964.2739395924,832
maker,2.0_auction_take,2022/06/18 22:24:34,1.4987416e+07,3765a9fa1b7126e0dc6562e6b62e158f7f5d049469df5636beef2e227b53dd7f,ETH-A,56e0c4f40677e1336bc8466d6fdd709402ada9d0,914.5984735681873,914.5984735681873,590.7771142209999,0,0.19405849529120722,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,0.84,590.7771142209999,829
maker,2.0_auction_take,2022/06/18 22:24:11,1.4987415e+07,c0fb03a893f524e909c3b80b48bebfe9b9fbd4ff7f2fd3e5fcee2a54eab5a082,ETH-A,3875d3c532789b6be1e00a46d0c79dbee580d668,923.8368419880679,923.8368419880679,768.834096674154,0,0.26778151538138795,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,1.1,768.834096674154,828
maker,2.0_auction_take,2022/06/18 22:24:11,1.4987415e+07,47d024d55e3319a9bb05830341dd1b613b41cbbb23914882a674d5a88e24636b,ETH-A,2ae148fb0e24e040960ae48cc0e383426404f274,923.8368419880679,923.8368419880679,2353.515639454594,0,0.7616543469884063,2022/06/18 22:00:34,1.4987319e+07,a0e9e5dbeae819af758c6031a3933471b6c44c6d6033b292205d836814e763b7,521752d41a21d027d09ebb0654e9541e3118439e,1074.156,3.309199035063307,2353.515639454594,830
maker,2.0_auction_take,2022/06/18 22:22:08,1.4987411e+07,3ae364663d1dd486057e9fec0ec397c26179fe2450f3b5c0a13803627db91762,ETH-A,68337700d2e68a3dc0b2768aa11b2ca8eb17feb2,942.5944719804795,933.1685272606746,6370.033701220057,0,2.1737585279270477,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,9,6370.033701220057,826
maker,2.0_auction_take,2022/06/18 22:22:08,1.4987411e+07,a7f95636884d47124176af617574edc5089d40774fc7d8f7f59c61c193538463,ETH-A,ebb0beb2079b3386f0aae24474d8b6de53ed7f36,933.1685272606746,933.1685272606746,3526.612012115242,0,1.220819810042623,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,5,3526.612012115242,827
maker,2.0_auction_take,2022/06/18 22:21:38,1.498741e+07,5278a12a182489f5a5dd85cfd5817fc5acb69b7d16bdb29a1f8218abe5ed869c,ETH-A,65455e85e7afc5925ca1a3be2f1bc8999d25866c,942.5944719804795,933.1685272606746,16972.44701924694,0,6.041327049592228,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,24.229303308360542,16972.44701924694,825
maker,2.0_auction_take,2022/06/18 22:21:38,1.498741e+07,a50bbb1a21a8fc84f696165f1e9b586169a169a795c9f9abbb8793cc4d9a323b,ETH-A,c6a8333e298795ebe6a7e522fc1ec601b1200d47,1e+07,933.1685272606746,17445.45171606444,0,6.305143490773598,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,25,17445.45171606444,822
maker,2.0_auction_take,2022/06/18 22:21:04,1.4987406e+07,86a658c8cefc0c4a8cc3a6241163cbc615cf6e4ff39c8066be78afded9d022a8,ETH-A,b5a713203ae3e1a7ef6da6ca7154fa8706c3a28c,942.5944719804795,942.5944719804795,17344.62340428268,0,6.349060974928063,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,24.75,17344.62340428268,823
maker,2.0_auction_take,2022/06/18 22:20:17,1.4987405e+07,201c2fb406907833cd2d4fd0008d00dfb62f4e0bf5a6f8b1b3f3b0645db9358e,ETH-A,61ba3b37dc640ba9b6f61e5f6004012c71fb95f8,942.5944719804795,942.5944719804795,17493.79104873178,0,6.440808779648708,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,25,17493.79104873178,821
maker,2.0_auction_take,2022/06/18 22:20:17,1.4987405e+07,f1edb8365125553307821089e13cc56c03822ac25d548e333575f826bc144d75,ETH-A,2dbb1124c32328c9691ee4482839630f76818cfa,942.5944719804795,942.5944719804795,17299.28606525552,0,6.323813692548206,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,24.676654261311672,17299.28606525552,824
maker,2.0_auction_take,2022/06/18 22:20:17,1.4987405e+07,9e55ea84958262e3ae7084a2c51409c28b309b67a734ca60fc6c5797242e07c1,ETH-A,50e7ffc6a45f8bd34611b4e22354369c4e631e9c,942.5944719804795,942.5944719804795,20177.45814731308,0,7.4539748687494765,2022/06/18 22:00:34,1.4987319e+07,a0e9e5dbeae819af758c6031a3933471b6c44c6d6033b292205d836814e763b7,521752d41a21d027d09ebb0654e9541e3118439e,1074.156,28.860272854900767,20177.45814731308,831
maker,2.0_auction_take,2022/06/18 22:19:14,1.4987399e+07,11f72a116f1206aa4bc61de92e59e9068aa0404ace1ce3b4f82ca48bf5c619fe,ETH-A,5b8663979353376a55f730b85abc84ccea42d5c8,952.1156282631106,952.1156282631106,20672.07334117102,0,7.622483766959378,2022/06/18 22:00:34,1.4987319e+07,c75ab155b066ba029a397ac0285f5995187f10914889352d922a877d35d85057,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1074.156,29.334209451876333,20672.07334117102,820
maker,2.0_auction_take,2022/06/18 21:27:48,1.4987192e+07,6f7dbd671aec09747f2f2c30ad0baf8796999b6913718956e09ffe7c7fe9a24a,ETH-A,f97ab6f76f7cb804d039bd9565ee6709a091c42d,914.1030079071054,914.1030079071054,1474.8554857042254,0,0.4376537792171687,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,2.0510993897736824,1474.8554857042254,818
maker,2.0_auction_take,2022/06/18 21:27:48,1.4987192e+07,2e242a2edaf118fa2c4155b6f818c61caf02b78f3c223c00380085e0b76998ad,ETH-A,72d25092a96184fc49928e9d36f7901d2c999fea,914.1030079071054,914.1030079071054,16950,0,9.390365798768595,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,44,31785.12194536389,816
maker,2.0_auction_take,2022/06/18 21:27:38,1.4987191e+07,e072ec92e5bd26f6fe6f701ef033819d9f355fe03dce4e6079c0d4ef43600dd4,ETH-A,89f25a6fb73011ffccce8c438ddb4a11f5cf26b9,914.1030079071054,914.1030079071054,5820.603615710437,0,1.6324423337835146,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,8,5820.603615710437,815
maker,2.0_auction_take,2022/06/18 21:26:57,1.4987187e+07,7b781b26ebd776907834026d70354e3e84918acc974c81f299b8c230a7ae3a86,ETH-A,72d25092a96184fc49928e9d36f7901d2c999fea,923.3363716233388,923.3363716233388,14835.121945363893,16950,27.933133794695074,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,44,31785.12194536389,816
maker,2.0_auction_take,2022/06/18 21:26:39,1.4987186e+07,2dd97982b52135f1cd71101cc86cff10100704d209a66f63823dcc99094ee243,ETH-A,98d43e2821ccbb7f79b0f7cd0dc2bfc2894f815d,923.3363716233388,923.3363716233388,34341.747777487675,0,10.806893746522011,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,48,34341.747777487675,819
maker,2.0_auction_take,2022/06/18 21:26:39,1.4987186e+07,8aa49e0a5a42004e37087f1d628e2b0ce8da2154374e130a04e791c214d42a39,ETH-A,7774d6599f799d16ba115c020b7f5ba730d332f3,923.3363716233388,923.3363716233388,3435.477419208052,0,1.0792785762700314,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,4.8,3435.477419208052,814
maker,2.0_auction_take,2022/06/18 21:26:24,1.4987184e+07,441287b17c71ec9862e25397dbf303e8f425cf67f8fc0adcdb94acb172113cea,ETH-A,2bd58b962313a3cdb91c5ae2ea5bd24ad911d791,923.3363716233388,923.3363716233388,71610.87988286352,0,22.443345584921776,2022/06/18 21:00:16,1.4987083e+07,44c3dec42a3cb1f1203a5fd1a3f9495e38698ad3d37db12e435f4713ffbaefea,521752d41a21d027d09ebb0654e9541e3118439e,1095.372,100,71610.87988286352,817
maker,2.0_auction_take,2022/06/18 20:38:07,1.4986995e+07,4ab5639dc03901ed3f1162747682c7104cfbf0ff88efe94b36149eaa79c3f5cb,ETH-A,7826061fe1e0fc5ab455d94c8d88424f24a38dfa,872.7555275822806,872.7555275822806,590.3099559220266,0,0.12362507338416825,2022/06/18 20:00:01,1.4986824e+07,3b26bdfa625d2205cf22330f5858f5232fc9a4007faeef57c723e5d72fe33748,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,0.8,590.3099559220266,813
maker,2.0_auction_take,2022/06/18 20:37:48,1.4986989e+07,a66a1cd142347e04cba7ce3a368d6a9fc045736f64a78c14631f1f36044d05d2,ETH-A,1dd5f138007090140aaf7e8624a0439ff1544657,872.7555275822806,872.7555275822806,2646.0429148488956,0,0.5212043090891899,2022/06/18 20:00:01,1.4986824e+07,3b26bdfa625d2205cf22330f5858f5232fc9a4007faeef57c723e5d72fe33748,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,3.553030325910877,2646.0429148488956,812
maker,2.0_auction_take,2022/06/18 20:37:46,1.4986988e+07,7835b5952447337aeffd1fcabaff2c87e029ec374143aaf00b274e1ffb54bd97,ETH-A,4564d70dfd84d3f2f42d27f22c9181d8f21f8941,881.5712399821016,872.7555275822806,4148.361921758721,0,0.9168225171250759,2022/06/18 20:00:01,1.4986824e+07,3b26bdfa625d2205cf22330f5858f5232fc9a4007faeef57c723e5d72fe33748,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,5.67,4148.361921758721,811
maker,2.0_auction_take,2022/06/18 20:37:27,1.4986986e+07,d13f1aec032797970c31fea16cae0beed12cce4d268d40e0f29324f2ccaecaba,ETH-A,febd2ac497ee940fcd15aad6a66b20402a95956f,881.5712399821016,881.5712399821016,8358.4177623574,0,1.8187268104083127,2022/06/18 20:00:01,1.4986824e+07,3b26bdfa625d2205cf22330f5858f5232fc9a4007faeef57c723e5d72fe33748,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,11.3,8358.4177623574,810
maker,2.0_auction_take,2022/06/18 20:37:11,1.4986983e+07,87628d25ecfd20cc65d7a79e32877956c5a33b9c0d0b454e09e675c6cdcaa2f5,ETH-A,f2190bd039a25d4a7e1069e1d972a12f7dce2bc8,881.5712399821016,881.5712399821016,17128.050294159504,0,3.970996968427359,2022/06/18 20:00:01,1.4986824e+07,3b26bdfa625d2205cf22330f5858f5232fc9a4007faeef57c723e5d72fe33748,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,23.4,17128.050294159504,809
maker,2.0_auction_take,2022/06/18 20:36:35,1.4986979e+07,00d8a1c6568bcba22c59518eef774eb7650f791ab09fd2e6f3d47d1998ca6b35,ETH-A,83d48a114501f710576243b5d4e088330880dd25,890.4759999819208,881.5712399821016,17720.961906040735,0,3.898434633143747,2022/06/18 20:00:01,1.4986824e+07,3b26bdfa625d2205cf22330f5858f5232fc9a4007faeef57c723e5d72fe33748,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,24,17720.961906040735,808
maker,2.0_auction_take,2022/06/18 20:35:34,1.4986973e+07,e4f4266667de852b5981da768aba0a055748a14ca84e4ee20eb06520b6fb899a,ETH-A,3cb85d85877ba87230c38755b4498bbf3e86ddb8,890.4759999819208,890.4759999819208,1.1066080066365977e+06,0,257.28486039032504,2022/06/18 20:00:01,1.4986824e+07,edc3b85e34d0b654e97757aa733d866a63ce1758aebca3ae961422b9b74f34c8,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1122.051377268,1500,1.1066080066365977e+06,807
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,a50ca7b81b0b3148a22e114e80e9aaee6122c2753e41c929e162f0613bdaad4e,ETH-A,86ba25ca5a21564cd8ceebb585175120aa7db3fc,924.4403958564278,915.1959918978636,17949.85306543943,0,3.8868753530963387,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,23.5,17949.85306543943,802
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,92132f947b998276e78da69309c2453faf0082fffb77133e253f69e5a435c702,ETH-A,2a8ffba1297b21b64710a9affc9a228c2f09dde8,924.4403958564278,915.1959918978636,2908.436179578162,0,0.6170619350103698,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,3.795,2908.436179578162,806
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,942e0074a3a18f67b1272a2dbf867427bc6bcb488f912d859c39b71adda48a7d,ETH-A,98bbd6c5fba0d10052e3c80f5926b078d063d58f,924.4403958564278,915.1959918978636,3066.7947484358747,0,0.6490295241829132,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,4,3066.7947484358747,805
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,8c498ff7629805de3e712ac22e85fbbe46e108408509e973707dce556011b7fa,ETH-A,e3b9bb4158174ae0285d8998678f02f61518baf0,924.4403958564278,915.1959918978636,6883.085096984053,0,1.4791135910566684,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,9,6883.085096984053,804
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,c7d4ac1d25e2db065c2f4276a802c1ed445c5f9385878a5308ab04f4c6e67d55,ETH-A,858754a35a20b4b065e055cdf8b8dfceea53cf33,924.4403958564278,915.1959918978636,17716.85159483635,0,3.9919640844600535,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,23.350496848678674,17716.85159483635,803
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,40df71e0660d2dc3cbcf7c5b6f597b31348ea00719cff70c8f7273e7a6023ce1,ETH-A,c6cf72daf6b1bfb5129df32f1f952e6f440202b4,924.4403958564278,915.1959918978636,18483.668014860516,0,3.8154934827485865,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,24.01189750821913,18483.668014860516,800
maker,2.0_auction_take,2022/06/18 19:36:00,1.4986713e+07,9c7150ef265c7dab71c3cba7675813f833cd96a12d767057de68f5eebf914c86,ETH-A,d93b8d77b0d041815ad0d098aa7df102088079f0,924.4403958564278,915.1959918978636,18122.867542245007,0,4.053246056498844,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,23.85541706979534,18122.867542245007,801
maker,2.0_auction_take,2022/06/18 19:35:54,1.4986712e+07,15f3c4afe58656ce2061837e67d54576943446344287da9de24d33ebb2041946,ETH-A,0b133595d94be25a0e24bbb5bfcb2754c72eb229,924.4403958564278,924.4403958564278,43163.26389696581,0,9.912077540778363,2022/06/18 19:01:29,1.4986583e+07,3d5ffc2e2ee85b95f8416d90f3031ac08dea2c6fb54cf5081c6a50b303288908,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,56.60331268198845,43163.26389696581,799
maker,2.0_auction_take,2022/06/18 19:35:13,1.4986711e+07,a339e91f5ad067fcd38dd2d8c9a0d07a6d5549e1a5744a729edbd7d603702eb1,ETH-A,07d5b412eec04826cd216cd68a1d32faabc5537a,1e+07,924.4403958564278,239683.4667822022,0,59.225883619405636,2022/06/18 19:01:29,1.4986583e+07,1209e6a1131cdd98cc8068bb1b88fc0c0214c4d06d4932178b81a8db016e9a5c,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1153.2,318.5,239683.4667822022,798
maker,2.0_auction_take,2022/06/18 17:30:12,1.4986202e+07,13cd964b70d480f454079dc07960ed1fb753788c0259208b645cfc0058e9c165,ETH-A,524d058238cccc8c50dabd7583406758607a8fa7,973.473809460899,973.473809460899,2369.34367427989,0,0.628419720822191,2022/06/18 17:00:07,1.4986082e+07,dbc2840b43c2b58190ef7e4d10c4eb8e1667d4f560a5f71e537304af22266661,521752d41a21d027d09ebb0654e9541e3118439e,1190.201188806,3.0623256474664946,2369.34367427989,797
maker,2.0_auction_take,2022/06/18 17:30:12,1.4986202e+07,d4b299a40d010c62fa358044037683cb8ba0995c9bf2c588c4543cd824c06cb0,ETH-A,a6a8bda15ef85ec708031a9a17b3d7a0a08e0749,973.473809460899,973.473809460899,16950,0,15.271809704548515,2022/06/18 17:00:07,1.4986082e+07,dbc2840b43c2b58190ef7e4d10c4eb8e1667d4f560a5f71e537304af22266661,521752d41a21d027d09ebb0654e9541e3118439e,1190.201188806,75,58143.828939118655,796
maker,2.0_auction_take,2022/06/18 17:30:12,1.4986202e+07,be59808d944b2b9b7f3fb60c80824a12d5ebadf750c0f0ee7379f74dc9b6c262,ETH-A,a6a8bda15ef85ec708031a9a17b3d7a0a08e0749,973.473809460899,973.473809460899,41193.828939118655,16950,32.68368030164938,2022/06/18 17:00:07,1.4986082e+07,dbc2840b43c2b58190ef7e4d10c4eb8e1667d4f560a5f71e537304af22266661,521752d41a21d027d09ebb0654e9541e3118439e,1190.201188806,75,58143.828939118655,796
maker,2.0_auction_take,2022/06/18 10:30:04,1.4984483e+07,603f1d2e16dafd97c15274c92e33362ac77824adb0fcececb9a7569ed136a4c3,ETH-A,1a07aee746505be35ec0da0792033b3a923d0a0e,994.4657818598864,994.4657818598864,11645.334782616896,0,3.17089874120539,2022/06/18 10:00:29,1.4984373e+07,d881ee6c4096d8f0f954b5dc89377bbb1d17130a9238e202f5570825dd718eef,521752d41a21d027d09ebb0654e9541e3118439e,1203.708,14.88104,11645.334782616896,795
maker,2.0_auction_take,2022/06/18 10:30:04,1.4984483e+07,277984041b511f3238d7a0753cff5e6a41152f9759e427532c223755d8fae8bc,ETH-A,a6ba287a9ffdda3bffcc380d80a4c94ba626d4c6,994.4657818598864,994.4657818598864,16950,0,6.443092156090324,2022/06/18 10:00:29,1.4984373e+07,d881ee6c4096d8f0f954b5dc89377bbb1d17130a9238e202f5570825dd718eef,521752d41a21d027d09ebb0654e9541e3118439e,1203.708,30,23491.958360802957,793
maker,2.0_auction_take,2022/06/18 10:30:04,1.4984483e+07,716e738aef63db9c85dc9f9dc88b6b70e426557e155544f0190640354d14aba7,ETH-A,068bfc00f6811677184ffe9c09ed692c19645592,994.4657818598864,994.4657818598864,590.3103377687354,0,0.15640457566602717,2022/06/18 10:00:29,1.4984373e+07,d881ee6c4096d8f0f954b5dc89377bbb1d17130a9238e202f5570825dd718eef,521752d41a21d027d09ebb0654e9541e3118439e,1203.708,0.75,590.3103377687354,792
maker,2.0_auction_take,2022/06/18 10:28:40,1.498448e+07,3e47569beeb78d2a43abbae24519b17afedf5e15e5ebcc739859b556293ef947,ETH-A,d8a38f5100df108a1d58a84d6b9db808bc55f24d,1e+07,1004.510890767562,183198.42051185775,0,51.2711947414178,2022/06/18 10:00:29,1.4984373e+07,d881ee6c4096d8f0f954b5dc89377bbb1d17130a9238e202f5570825dd718eef,521752d41a21d027d09ebb0654e9541e3118439e,1203.708,233.64693819589948,183198.42051185775,794
maker,2.0_auction_take,2022/06/18 10:28:39,1.4984479e+07,0d73b67008ef120b3561f1461e49de21b9bbc05528a7109454b58411520c62c6,ETH-A,a6ba287a9ffdda3bffcc380d80a4c94ba626d4c6,1004.510890767562,1004.510890767562,6541.958360802958,16950,23.48741917989147,2022/06/18 10:00:29,1.4984373e+07,d881ee6c4096d8f0f954b5dc89377bbb1d17130a9238e202f5570825dd718eef,521752d41a21d027d09ebb0654e9541e3118439e,1203.708,30,23491.958360802957,793
maker,2.0_auction_take,2022/06/18 08:32:13,1.4984004e+07,3924458b2ffc8db109cd9fc905a7adfdf32a8171949345fc2b6c9f603d572188,ETH-A,f2b2ce213d3b106370dcfa0f2749a2d8044b996c,984.2566129376686,984.2566129376686,17341.425894397154,0,4.303001499119534,2022/06/18 08:00:06,1.4983882e+07,89831a5407ec01ede7479673b4dc5212488117d9a55f532505ac142445dbdc71,8007281d6976969d19c30ff6e8da5bf61b7be5a3,1215.54,21.921807069182144,17341.425894397154,789
