protocol,action_type,kick_time,kick_block,kick_evt_hash,surplus_auction_id,lot_unit_of_dai,tend_time,tend_block_number,bid_call_hash,bid_price_unit_of_mkr,deal_time,deal_block_number,deal_hash
maker,surplus,01/07/2021 21:14:30,1.1609884e+07,6e04ab106d8896406aca921edddfd06e3bd0732f2ab4f84b80cfc6d277f8a804,524,10000,01/07/2021 21:15:14,1.1609886e+07,53bde11ca97cf3e2a896655e2f1fb072e455a555603a0a7317dba40ddda3176b,1e-18,01/07/2021 22:09:15,1.1610138e+07,c0e70ec67b5f954a2af6207ffb14347d5e811296da5146416231d14ff1db2ccb
maker,surplus,01/07/2021 21:14:30,1.1609884e+07,6e04ab106d8896406aca921edddfd06e3bd0732f2ab4f84b80cfc6d277f8a804,524,10000,01/07/2021 21:29:15,1.1609953e+07,97cfc6a1b0266020162ac85a4d0629ce809081806a29b450496d09836b3c4716,8.874,01/07/2021 22:09:15,1.1610138e+07,c0e70ec67b5f954a2af6207ffb14347d5e811296da5146416231d14ff1db2ccb
maker,surplus,01/07/2021 22:22:21,1.1610204e+07,48da4fbea8158eac67adafc63f2820e6028cbb5d325eed0f4a1ab33c9f50aece,525,10000,01/07/2021 23:06:55,1.1610397e+07,53af206cb332c1abc934cc52af1383bfe1eb970234ee94fee108e7f3042138eb,9.15,01/08/2021 00:47:27,1.1610838e+07,fd7e07cfad9ea743265e76f84b2f7a4839403a58b20b854d5a7147de2372a52c
maker,surplus,01/07/2021 22:22:21,1.1610204e+07,48da4fbea8158eac67adafc63f2820e6028cbb5d325eed0f4a1ab33c9f50aece,525,10000,01/07/2021 22:22:57,1.1610211e+07,0fa3ce90959be376169ca3aa99c84155e49cb5998e328d1a05fedd56b39f142f,1e-18,01/08/2021 00:47:27,1.1610838e+07,fd7e07cfad9ea743265e76f84b2f7a4839403a58b20b854d5a7147de2372a52c
maker,surplus,01/07/2021 22:22:21,1.1610204e+07,48da4fbea8158eac67adafc63f2820e6028cbb5d325eed0f4a1ab33c9f50aece,525,10000,01/07/2021 22:44:30,1.1610294e+07,6be6fa04b1f9cc87aabe29945eb233f3fd65d1a75d6a55b04e75149bc9e6beb7,0.2,01/08/2021 00:47:27,1.1610838e+07,fd7e07cfad9ea743265e76f84b2f7a4839403a58b20b854d5a7147de2372a52c
maker,surplus,01/07/2021 22:22:21,1.1610204e+07,48da4fbea8158eac67adafc63f2820e6028cbb5d325eed0f4a1ab33c9f50aece,525,10000,01/07/2021 22:45:13,1.1610296e+07,43386c748cf1015ee87282d5c68b689f9ee0b23fb21ffda7646af15e28c21d80,0.20400000000000001,01/08/2021 00:47:27,1.1610838e+07,fd7e07cfad9ea743265e76f84b2f7a4839403a58b20b854d5a7147de2372a52c
maker,surplus,01/08/2021 02:06:48,1.1611207e+07,851c75d92c41c90f1342a8bcad6c6fe909e495a045668965819d9a7072917f4b,526,10000,01/08/2021 02:26:16,1.1611305e+07,1b1d46da950f90f22d069afeb22a2d96d1a72ea737b1eda7c0dfd78633ca1ff2,9.7716,01/08/2021 03:16:41,1.1611531e+07,26538d9151898abbb74e9e71df3761f644c6818de7ad58cf6c7960de03011c82
maker,surplus,01/08/2021 02:06:48,1.1611207e+07,851c75d92c41c90f1342a8bcad6c6fe909e495a045668965819d9a7072917f4b,526,10000,01/08/2021 02:07:10,1.1611209e+07,27ac478a477fb9f4e52216c651181f4680fd0b42485dae3f940ea582d2c86b01,1e-18,01/08/2021 03:16:41,1.1611531e+07,26538d9151898abbb74e9e71df3761f644c6818de7ad58cf6c7960de03011c82
maker,surplus,01/08/2021 02:06:48,1.1611207e+07,851c75d92c41c90f1342a8bcad6c6fe909e495a045668965819d9a7072917f4b,526,10000,01/08/2021 02:09:19,1.1611219e+07,f7d5251efd619013d47272fd9e4b1a3ca6739c1c76b440aae1f5887aac45f235,9.58,01/08/2021 03:16:41,1.1611531e+07,26538d9151898abbb74e9e71df3761f644c6818de7ad58cf6c7960de03011c82
maker,surplus,01/08/2021 02:06:48,1.1611207e+07,851c75d92c41c90f1342a8bcad6c6fe909e495a045668965819d9a7072917f4b,526,10000,01/08/2021 02:30:46,1.1611328e+07,2023409802a322b1b5163b80eaa900314a24ceebe3b0d98871b976f1cc1cebfa,9.968,01/08/2021 03:16:41,1.1611531e+07,26538d9151898abbb74e9e71df3761f644c6818de7ad58cf6c7960de03011c82
maker,surplus,01/08/2021 02:06:48,1.1611207e+07,851c75d92c41c90f1342a8bcad6c6fe909e495a045668965819d9a7072917f4b,526,10000,01/08/2021 02:46:11,1.1611395e+07,673b956b7330925a16801f7a535f4d3157a5850bc21a5e2ab908eb6bbe3b388b,10.16736,01/08/2021 03:16:41,1.1611531e+07,26538d9151898abbb74e9e71df3761f644c6818de7ad58cf6c7960de03011c82
maker,surplus,01/08/2021 05:42:30,1.1612181e+07,8a6e341455c93c7d4decb85d74f5590d08dac7af2b8efe138301bef189b68459,527,10000,01/08/2021 06:00:21,1.1612267e+07,b8181b81cf3a0f40f21f3998d58928582b7f55af5027e8e0cc839abc034542e8,9.3,01/08/2021 06:40:19,1.1612446e+07,c89d46147318e5fc2a9b07949d269a7cc3afce313dfc1e1d00598e85921c8998
maker,surplus,01/08/2021 05:42:30,1.1612181e+07,8a6e341455c93c7d4decb85d74f5590d08dac7af2b8efe138301bef189b68459,527,10000,01/08/2021 05:43:42,1.1612184e+07,559cd1c13936975f70ca497cbed0c4bd4468dd9f4a3c0d3f2eeb0f5f18f794f5,1e-18,01/08/2021 06:40:19,1.1612446e+07,c89d46147318e5fc2a9b07949d269a7cc3afce313dfc1e1d00598e85921c8998
maker,surplus,01/08/2021 09:04:49,1.1613123e+07,8024e4144c5148cd5f9859196499f929244c3ca458d51805e4e7b6d41a0ead65,528,10000,01/08/2021 09:05:29,1.1613129e+07,34edc5476965bb22e5a211e9e2ace7eb9d411d6e5eb46d44d63a1d84d9a2751d,8.945,01/08/2021 09:45:42,1.1613317e+07,e95b089dc51bf04b98c27176c1d9576500ea15a2f0df8669fcbcf6b93c34919e
maker,surplus,01/08/2021 09:04:49,1.1613123e+07,8024e4144c5148cd5f9859196499f929244c3ca458d51805e4e7b6d41a0ead65,528,10000,01/08/2021 09:15:13,1.161318e+07,e60ed2f3910f7f8f3319fa7017ae3fac8aba55ca9dc39ecbba99a21a14423375,9.1239,01/08/2021 09:45:42,1.1613317e+07,e95b089dc51bf04b98c27176c1d9576500ea15a2f0df8669fcbcf6b93c34919e
maker,surplus,01/08/2021 12:09:47,1.1614009e+07,4d7af2908763930f9930963cf10753526cc14bb84b128848b390648f95c9c7f1,529,10000,01/08/2021 12:10:15,1.1614012e+07,4527c072ec3cf6347c04b75ded1e1699e78660f2fd1cffdbb211a0ccce2459c4,1e-18,01/08/2021 14:52:19,1.1614739e+07,9321382df9a30b5fd8811333560680d04fc1c99204dab47c54064b45b1e92b04
maker,surplus,01/08/2021 12:09:47,1.1614009e+07,4d7af2908763930f9930963cf10753526cc14bb84b128848b390648f95c9c7f1,529,10000,01/08/2021 12:11:22,1.1614018e+07,704a525d35e9585bec10ad4af64c22b0590c5016bf09ecdd57b7117eafdbb248,8.78,01/08/2021 14:52:19,1.1614739e+07,9321382df9a30b5fd8811333560680d04fc1c99204dab47c54064b45b1e92b04
maker,surplus,01/08/2021 15:59:07,1.161504e+07,64ff8b24356d8a003dec0feea0cb922c600591f867e71278ca96368e7145de37,530,10000,01/08/2021 15:59:52,1.1615044e+07,f12bdf5599b5651d0277b165eed450a98b44d2f5adc0ddf914a81b91f971662e,1e-18,01/08/2021 16:44:26,1.1615237e+07,e70c8b7ff4df440bb05b2281d4a2d2fa23f3f97c9ef5741bf24f69132e29ff67
maker,surplus,01/08/2021 15:59:07,1.161504e+07,64ff8b24356d8a003dec0feea0cb922c600591f867e71278ca96368e7145de37,530,10000,01/08/2021 16:11:32,1.1615085e+07,acccbdf92a2af27bdaecbf00be9ee9d15b36ddafa4938f1e6231bb67a728e406,9.2,01/08/2021 16:44:26,1.1615237e+07,e70c8b7ff4df440bb05b2281d4a2d2fa23f3f97c9ef5741bf24f69132e29ff67
maker,surplus,01/08/2021 19:50:13,1.1616074e+07,c6c5f14e9548b33a9d848c85f67fb2f62fc22fcf014f77c8c6bdddf1fb399488,531,10000,01/08/2021 19:50:47,1.1616079e+07,696bf7ef56a1a7a447323d423e9e6b7d63b5010dbbadce88395828373270cfce,1e-18,01/08/2021 21:19:21,1.1616478e+07,ef262fcb6c170e3ef3fb3f22bcd73e80608fcdca2645bc8c39e043c1f21ebc02
maker,surplus,01/08/2021 19:50:13,1.1616074e+07,c6c5f14e9548b33a9d848c85f67fb2f62fc22fcf014f77c8c6bdddf1fb399488,531,10000,01/08/2021 20:14:47,1.1616192e+07,c1020ba63f5a7e91cb44e0171069bfd7995e6e89286bbbcaa93b088a74899934,9.1,01/08/2021 21:19:21,1.1616478e+07,ef262fcb6c170e3ef3fb3f22bcd73e80608fcdca2645bc8c39e043c1f21ebc02
maker,surplus,01/08/2021 23:18:32,1.1617018e+07,e2d35590c55575b1bf89e102c422ea1949b922c9c492a651ba9f41bd3e44445b,532,10000,01/08/2021 23:40:18,1.1617109e+07,b3f2bd696e7f0a94bcf7462bbf70ebed19d4299f513ba139dfe73a081c8c56b5,9.5417,01/09/2021 00:12:49,1.1617263e+07,369596c1b669080bf6e2c786f8b863677f4e44121ab121bf6bddd9bb060180b8
maker,surplus,01/08/2021 23:18:32,1.1617018e+07,e2d35590c55575b1bf89e102c422ea1949b922c9c492a651ba9f41bd3e44445b,532,10000,01/08/2021 23:35:35,1.1617093e+07,6ebe5acac3e7e02339f46722cdce99c5d82870a423486fc8275f56457387113a,9.35453695042095,01/09/2021 00:12:49,1.1617263e+07,369596c1b669080bf6e2c786f8b863677f4e44121ab121bf6bddd9bb060180b8
maker,surplus,01/08/2021 23:18:32,1.1617018e+07,e2d35590c55575b1bf89e102c422ea1949b922c9c492a651ba9f41bd3e44445b,532,10000,01/08/2021 23:20:40,1.1617025e+07,5bda89cc69dc65a6928094ac90d54f2392c2c2bcea81bcee86fdd7765f7c48af,9.1,01/09/2021 00:12:49,1.1617263e+07,369596c1b669080bf6e2c786f8b863677f4e44121ab121bf6bddd9bb060180b8
maker,surplus,01/08/2021 23:18:32,1.1617018e+07,e2d35590c55575b1bf89e102c422ea1949b922c9c492a651ba9f41bd3e44445b,532,10000,01/08/2021 23:19:25,1.1617021e+07,4e907f925383cc7fef2f1ef73dd509e27cb78cf2daee78ec3eaf75578b56d7ad,1e-18,01/09/2021 00:12:49,1.1617263e+07,369596c1b669080bf6e2c786f8b863677f4e44121ab121bf6bddd9bb060180b8
maker,surplus,01/09/2021 02:52:05,1.1618014e+07,b1be8685f37a852b6e4c85af2d54f0af8df8db5c31794c4c809699774bbdd83e,533,10000,01/09/2021 02:53:36,1.161802e+07,84dba88f24e28484bc060aa7875dd95114551ecebecb45f7636aabbb947287f0,1e-18,01/09/2021 03:25:13,1.1618159e+07,d13418ff365a7c71b4310a4af151bc1d804365d65bde70bf60fee7206117c5cb
maker,surplus,01/09/2021 02:52:05,1.1618014e+07,b1be8685f37a852b6e4c85af2d54f0af8df8db5c31794c4c809699774bbdd83e,533,10000,01/09/2021 02:54:32,1.1618025e+07,5aa9758e2c3edc04da6c905a93735018fb9e30a279cc0ef3a81a9c7287530df4,9.1743119266055,01/09/2021 03:25:13,1.1618159e+07,d13418ff365a7c71b4310a4af151bc1d804365d65bde70bf60fee7206117c5cb
maker,surplus,01/09/2021 06:31:37,1.1619e+07,1b6cd321b50b431da7bec67a65090539e02eb9f9880a94f80f595bfb1f31fa3d,534,10000,01/09/2021 06:32:21,1.1619006e+07,da4d019c853d4e01f346c770cb32cddab45e4b2f414d19338ad1eb1080bb5123,1e-18,01/09/2021 07:04:59,1.1619147e+07,1c3c0989ad36ff67f998c530dba445d25a13c3c11a06f983bc0f1a11d8d92097
maker,surplus,01/09/2021 06:31:37,1.1619e+07,1b6cd321b50b431da7bec67a65090539e02eb9f9880a94f80f595bfb1f31fa3d,534,10000,01/09/2021 06:32:44,1.1619009e+07,40577e7a44dd7dbbae63c38914078409071c3b0273a5116cc0f010300b690318,9.3,01/09/2021 07:04:59,1.1619147e+07,1c3c0989ad36ff67f998c530dba445d25a13c3c11a06f983bc0f1a11d8d92097
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:55:09,1.1619893e+07,6fd9a8822329718bc096173846bc74f463f4da9c7aa38c8ddf4ef3ad4e3bf6b9,8.0784,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:30:58,1.1619781e+07,c1cda472d47faef28ea81e006809983ee75cc5b9944625a8a8d6b83eb158a1d6,0.39,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:48:38,1.1619862e+07,0360c07232968a0a03893fb2e4ec8b7dcc48eb35747906fff873060637cf2d54,1.9686,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:48:18,1.1619859e+07,f5a20c60a19eba657e7b38cb52e0d8498f7e5d431896337a37caab2c06f0eac9,1.93,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:35:29,1.1619801e+07,19677efe863c7f803be14a5d98606f601f3e86f403b27543e778be625b7757c4,0.4182,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:35:02,1.1619797e+07,91fb7530138fde48e447430c38e189aa4df6fd296d70f1549629d96872ec60d1,0.41,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:31:10,1.1619783e+07,1fb637c5015b0a8461622f1740807de049e29fe22b374bee0b5ba99c5f5808f7,0.3978,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:53:30,1.1619883e+07,e3c62fe3c617ca1c45870d2606ce188ab85a364d5df16c6611be55fb3de30418,7.92,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 09:30:02,1.1619777e+07,1f92fd5414addc02ea7feb5c93f33f9c09bf581692818894e95e039a8ceff659,1e-18,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 10:04:18,1.1619942e+07,38b65ca980a17b82b978e1945f63682c3ffcd058e8019aad53bbc4558fded597,8.976,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 09:29:28,1.1619774e+07,a6be5155603cbda7fd36db30b9dfb072d6f0e1b9b770fdb396ab62a9e473f060,535,10000,01/09/2021 10:03:44,1.1619938e+07,156cd234e397b19c78a23e19acbbcbd5284b8aea931022b5ba06a186e5ac0a95,8.8,01/09/2021 10:35:28,1.1620068e+07,6a167d0f1298544f0976ad80eb8ea62cd30db11c837a0e4e013ed2546b0c84a0
maker,surplus,01/09/2021 13:04:32,1.1620712e+07,90c69a43d388220782cccc774162dd4c141d814981ca8d0b2ffaa7a18010d60f,536,10000,01/09/2021 13:05:24,1.1620715e+07,a76367f35de0172d3d17fb64001810ac833740f5593d04de6211bee22016cc82,1e-18,01/09/2021 14:04:19,1.1620995e+07,be20de0ff888f1d104e1bcd116867ae44cc1c33c273d909043b7bcc9e29e71b8
maker,surplus,01/09/2021 13:04:32,1.1620712e+07,90c69a43d388220782cccc774162dd4c141d814981ca8d0b2ffaa7a18010d60f,536,10000,01/09/2021 13:06:05,1.1620717e+07,a9349462aba84aca2c4d8e98bdd0f2f46e609fcb1f5b2f88848935c072568c1e,8.38,01/09/2021 14:04:19,1.1620995e+07,be20de0ff888f1d104e1bcd116867ae44cc1c33c273d909043b7bcc9e29e71b8
maker,surplus,01/09/2021 13:04:32,1.1620712e+07,90c69a43d388220782cccc774162dd4c141d814981ca8d0b2ffaa7a18010d60f,536,10000,01/09/2021 13:34:00,1.1620854e+07,3e9d7b8aba04946371742f28d76f725218652a48e1c405f14c3626eeac1ea0c4,8.55066267635742,01/09/2021 14:04:19,1.1620995e+07,be20de0ff888f1d104e1bcd116867ae44cc1c33c273d909043b7bcc9e29e71b8
maker,surplus,01/09/2021 16:34:23,1.1621672e+07,fec97ba1c0c5913ab89c6454d78fa9b5bc4a9d2298d63945724ffc11d7174077,537,10000,01/09/2021 16:34:50,1.1621674e+07,283e633418c4516627df23bf1466b815083ec394fb354906ceaaf7f131974e07,1e-18,01/09/2021 17:20:30,1.1621873e+07,84f59b97fa9445d9e80d50b3a9760b9232b32a7b344474957f1aca34c443078f
maker,surplus,01/09/2021 16:34:23,1.1621672e+07,fec97ba1c0c5913ab89c6454d78fa9b5bc4a9d2298d63945724ffc11d7174077,537,10000,01/09/2021 16:39:20,1.1621688e+07,90e55e9f9ca4203859d336481a6d105eaad24f47db0725bdf3733d816ebb450e,7,01/09/2021 17:20:30,1.1621873e+07,84f59b97fa9445d9e80d50b3a9760b9232b32a7b344474957f1aca34c443078f
maker,surplus,01/09/2021 16:34:23,1.1621672e+07,fec97ba1c0c5913ab89c6454d78fa9b5bc4a9d2298d63945724ffc11d7174077,537,10000,01/09/2021 16:40:12,1.1621692e+07,feff1219fb215c80a058b489ff8a1dcecae8f527e2742048b4ab3ffe024e754e,7.14,01/09/2021 17:20:30,1.1621873e+07,84f59b97fa9445d9e80d50b3a9760b9232b32a7b344474957f1aca34c443078f
maker,surplus,01/09/2021 16:34:23,1.1621672e+07,fec97ba1c0c5913ab89c6454d78fa9b5bc4a9d2298d63945724ffc11d7174077,537,10000,01/09/2021 16:43:31,1.1621712e+07,8204812b0614761fa04be18570aacbdca37f4f360c4b5099f268b44590db1a9d,7.29,01/09/2021 17:20:30,1.1621873e+07,84f59b97fa9445d9e80d50b3a9760b9232b32a7b344474957f1aca34c443078f
maker,surplus,01/09/2021 20:05:14,1.1622623e+07,f7a9e197ef2796e4b44f0bab3abfd590ded9c4165098c0a87976a77d63f08d20,538,10000,01/09/2021 20:06:14,1.1622628e+07,ba83ee8d1dd03cf47c750404deb2e31537b5569fbba2e9b9ee1c25ab6a5b4ae8,1e-18,01/09/2021 20:37:57,1.1622785e+07,77db42f3b92c0bef5715f91ab61950bb0620771fce8cb7e4638c43c5f6f4ede1
maker,surplus,01/09/2021 20:05:14,1.1622623e+07,f7a9e197ef2796e4b44f0bab3abfd590ded9c4165098c0a87976a77d63f08d20,538,10000,01/09/2021 20:07:13,1.1622631e+07,8a02454985db590cc0bd920725d7c11da112a8811672e384a70eae88abf3f1bd,6.4566,01/09/2021 20:37:57,1.1622785e+07,77db42f3b92c0bef5715f91ab61950bb0620771fce8cb7e4638c43c5f6f4ede1
maker,surplus,01/09/2021 20:05:14,1.1622623e+07,f7a9e197ef2796e4b44f0bab3abfd590ded9c4165098c0a87976a77d63f08d20,538,10000,01/09/2021 20:06:14,1.1622628e+07,4c49f48a950c3be9eaa6a528b288acc31ba044087ef004027104aa21706b39b4,6.33,01/09/2021 20:37:57,1.1622785e+07,77db42f3b92c0bef5715f91ab61950bb0620771fce8cb7e4638c43c5f6f4ede1
maker,surplus,01/09/2021 23:39:49,1.1623592e+07,bac271a97d456e6201d4677a4ebbe30df91876d4a6007e8b9884dc3ad637e025,539,10000,01/09/2021 23:40:19,1.1623597e+07,eb30df6990c2cf1c7551e91013ea6498bce0a3d5c26f22191b4bbe14f29fc97b,1e-18,01/10/2021 00:12:38,1.1623735e+07,f77707a8efd12b4c65662da91cce12c6f2023f1f01fad48df88f0944f54a8c31
maker,surplus,01/09/2021 23:39:49,1.1623592e+07,bac271a97d456e6201d4677a4ebbe30df91876d4a6007e8b9884dc3ad637e025,539,10000,01/09/2021 23:40:27,1.1623598e+07,5dc2683254cd1297137ad4b335b20497dd8ddd2ccd56d1e3a7516b9617ea43be,6.33,01/10/2021 00:12:38,1.1623735e+07,f77707a8efd12b4c65662da91cce12c6f2023f1f01fad48df88f0944f54a8c31
maker,surplus,01/10/2021 03:11:33,1.162454e+07,58e63f017d184aa0144b0c53cafee4d0fd378e8d7094296cb782cd9c72ba9498,540,10000,01/10/2021 03:12:23,1.1624544e+07,5abfb14c162cee1e3372e9ea870a58ff74f247fc138f01887457270cbed89c50,5.72,01/10/2021 03:42:46,1.1624681e+07,d257b903bc3c3a7390ba85760e29d853d7c891afb71dac7bc7248b57f8bb6ead
maker,surplus,01/10/2021 03:11:33,1.162454e+07,58e63f017d184aa0144b0c53cafee4d0fd378e8d7094296cb782cd9c72ba9498,540,10000,01/10/2021 03:12:23,1.1624544e+07,9ad8e0f581a38142d1a35457dabe23270f6f724b162b6b5ea526bca0882702b2,1e-18,01/10/2021 03:42:46,1.1624681e+07,d257b903bc3c3a7390ba85760e29d853d7c891afb71dac7bc7248b57f8bb6ead
maker,surplus,01/10/2021 06:41:27,1.1625516e+07,e1dc64bfe109c7e69e6f9a8950693a5e40712d66ff56c300780e0e66262281bf,541,10000,01/10/2021 06:42:36,1.1625522e+07,42fd7487f2546f84c681733851a1406d136a7ccc9d1140e4983dcbcf9040f959,5.1,01/10/2021 07:18:21,1.1625676e+07,553ec1489616087959beba4cb5b6c9ca3b6604c0db0c1b1ed997bc59559a15d9
maker,surplus,01/10/2021 06:41:27,1.1625516e+07,e1dc64bfe109c7e69e6f9a8950693a5e40712d66ff56c300780e0e66262281bf,541,10000,01/10/2021 06:42:45,1.1625523e+07,653f0f9510a097585d5750528e4c28e0d9b44c405d1b6650827ea420737a5350,5.202,01/10/2021 07:18:21,1.1625676e+07,553ec1489616087959beba4cb5b6c9ca3b6604c0db0c1b1ed997bc59559a15d9
maker,surplus,01/10/2021 06:41:27,1.1625516e+07,e1dc64bfe109c7e69e6f9a8950693a5e40712d66ff56c300780e0e66262281bf,541,10000,01/10/2021 06:44:53,1.1625533e+07,c945491fb453ca52fe290dd1711b8773c6546c745ac24719ee567604b253add4,5.307,01/10/2021 07:18:21,1.1625676e+07,553ec1489616087959beba4cb5b6c9ca3b6604c0db0c1b1ed997bc59559a15d9
maker,surplus,01/10/2021 06:41:27,1.1625516e+07,e1dc64bfe109c7e69e6f9a8950693a5e40712d66ff56c300780e0e66262281bf,541,10000,01/10/2021 06:41:48,1.1625518e+07,32db18ba2876acdc41b43836e4be66de620b465217c399d8a11ff783d487cfeb,1e-18,01/10/2021 07:18:21,1.1625676e+07,553ec1489616087959beba4cb5b6c9ca3b6604c0db0c1b1ed997bc59559a15d9
maker,surplus,01/10/2021 09:43:09,1.1626332e+07,ef5ccd95cfc236109f3dbc38dc24f8a5c0f2fdfbb00129e398eaf68cdfaf44f2,542,10000,01/10/2021 10:36:50,1.1626579e+07,a840f574926c239261742bb39c27916df283a1a671f86ab08e69aacb372742aa,5.587356,01/10/2021 11:07:08,1.162673e+07,6303992b01f409212b3fe2318a9df0ad80a161cdb1affb08d4728f86e693efa6
maker,surplus,01/10/2021 09:43:09,1.1626332e+07,ef5ccd95cfc236109f3dbc38dc24f8a5c0f2fdfbb00129e398eaf68cdfaf44f2,542,10000,01/10/2021 10:20:31,1.1626502e+07,8f975100d20be2d3b94f1cbbf6beea0ec06b4bf7e2931b4d57dad1ebe041937b,5.4778,01/10/2021 11:07:08,1.162673e+07,6303992b01f409212b3fe2318a9df0ad80a161cdb1affb08d4728f86e693efa6
maker,surplus,01/10/2021 09:43:09,1.1626332e+07,ef5ccd95cfc236109f3dbc38dc24f8a5c0f2fdfbb00129e398eaf68cdfaf44f2,542,10000,01/10/2021 10:08:01,1.1626454e+07,508cc7e4e0f0fcc3c063c190a800286d05bd9596d81cff3fb0ab33d388b541a9,5.3703,01/10/2021 11:07:08,1.162673e+07,6303992b01f409212b3fe2318a9df0ad80a161cdb1affb08d4728f86e693efa6
maker,surplus,01/10/2021 09:43:09,1.1626332e+07,ef5ccd95cfc236109f3dbc38dc24f8a5c0f2fdfbb00129e398eaf68cdfaf44f2,542,10000,01/10/2021 09:45:31,1.1626345e+07,7ba027ae2506824e70111cd51185f987b84fbb93bf301fcc7ebfc9b9285789e7,5.265,01/10/2021 11:07:08,1.162673e+07,6303992b01f409212b3fe2318a9df0ad80a161cdb1affb08d4728f86e693efa6
maker,surplus,01/10/2021 09:43:09,1.1626332e+07,ef5ccd95cfc236109f3dbc38dc24f8a5c0f2fdfbb00129e398eaf68cdfaf44f2,542,10000,01/10/2021 09:43:57,1.1626336e+07,602aaac1094ca04cea60203230be2bcfb50569c8158a6175deb1684aff803d6c,1e-18,01/10/2021 11:07:08,1.162673e+07,6303992b01f409212b3fe2318a9df0ad80a161cdb1affb08d4728f86e693efa6
maker,surplus,01/10/2021 13:16:45,1.1627317e+07,48e6e515cbebdf48dcb31b0f0db710f8c42e3d1c0f79ed29f05590b05d0bda6a,543,10000,01/10/2021 13:17:41,1.1627321e+07,e04a3e27767a9df3c8656e14fbadda78c3f22658e9a17c10ffee92d53c5a0051,1e-18,01/10/2021 13:51:38,1.162748e+07,22ec02c89390948e5e02a904966be69a0079290f6b8797f419a1c25f821f7278
maker,surplus,01/10/2021 13:16:45,1.1627317e+07,48e6e515cbebdf48dcb31b0f0db710f8c42e3d1c0f79ed29f05590b05d0bda6a,543,10000,01/10/2021 13:17:44,1.1627322e+07,e315b6b248dd49c8b51116fa47adebe428e723327e39f922d62cfd7cdf6a20ca,5.6,01/10/2021 13:51:38,1.162748e+07,22ec02c89390948e5e02a904966be69a0079290f6b8797f419a1c25f821f7278
